interaction_id,date_id,account_id,channel_id,interaction_type,interaction_rating
16941,234,29264,3,Branch Visit,5
16942,251,5656,4,Branch Visit,5
16943,256,29031,2,Support Call,5
16944,13,24478,4,Support Call,1
16945,279,28346,2,Online Query,4
16946,84,27844,2,Branch Visit,3
16947,269,11046,4,ATM Transaction,4
16948,8,15922,5,Online Query,5
16949,107,16997,5,Online Query,2
16950,345,28019,2,Support Call,5
16951,207,21673,5,Online Query,5
16952,186,20509,3,Online Query,2
16953,331,20689,1,Branch Visit,1
16954,123,700,5,Branch Visit,2
16955,195,7303,4,Online Query,5
16956,44,8954,4,Support Call,1
16957,296,4934,3,ATM Transaction,4
16958,312,25387,3,ATM Transaction,1
16959,53,23162,1,Support Call,3
16960,363,5743,2,Branch Visit,3
16961,356,25517,2,Online Query,3
16962,99,29520,3,Support Call,5
16963,190,3932,1,Branch Visit,2
16964,164,15775,2,Support Call,5
16965,186,6936,1,Online Query,4
16966,103,12727,1,ATM Transaction,3
16967,355,20100,5,Support Call,5
16968,125,9666,2,ATM Transaction,2
16969,12,25170,4,Support Call,5
16970,164,13225,3,Support Call,2
16971,127,1673,1,ATM Transaction,4
16972,48,29208,1,Branch Visit,3
16973,45,9650,4,Branch Visit,4
16974,244,23189,2,Support Call,5
16975,158,20862,3,Support Call,3
16976,29,24848,3,Online Query,5
16977,64,27814,1,Branch Visit,1
16978,222,7025,1,ATM Transaction,2
16979,113,10859,2,Branch Visit,4
16980,211,11262,3,ATM Transaction,3
16981,182,12052,3,Online Query,5
16982,93,24498,1,Support Call,4
16983,277,26302,3,Online Query,5
16984,96,21649,5,Online Query,5
16985,117,19899,5,Branch Visit,3
16986,333,1717,4,Online Query,1
16987,102,8109,2,Online Query,3
16988,166,10316,5,Online Query,5
16989,135,243,4,Branch Visit,5
16990,232,17792,3,Online Query,3
16991,62,19184,5,Support Call,5
16992,356,5571,3,Online Query,3
16993,91,5693,1,Online Query,2
16994,103,11328,2,Branch Visit,2
16995,224,20243,3,Branch Visit,1
16996,208,28412,1,Branch Visit,5
16997,36,169,5,Online Query,1
16998,4,16524,4,Support Call,5
16999,217,4555,2,Support Call,4
17000,112,18761,5,ATM Transaction,4
17001,295,9153,4,Online Query,2
17002,349,10917,5,Support Call,1
17003,324,3086,3,Online Query,5
17004,124,11965,1,Support Call,5
17005,305,17612,1,Support Call,5
17006,101,28037,2,Online Query,2
17007,311,6516,1,ATM Transaction,5
17008,79,7523,1,Online Query,1
17009,292,21949,4,Branch Visit,4
17010,365,8390,4,Online Query,5
17011,349,18835,5,Online Query,2
17012,334,4478,3,ATM Transaction,1
17013,241,2850,5,Branch Visit,5
17014,187,8829,4,Online Query,1
17015,103,3790,4,Branch Visit,1
17016,42,24519,5,Online Query,1
17017,17,5647,1,Support Call,3
17018,57,26009,4,Support Call,5
17019,312,9585,4,Branch Visit,3
17020,102,16604,5,Online Query,1
17021,66,23288,4,Online Query,1
17022,343,14039,3,ATM Transaction,2
17023,210,25925,5,Support Call,1
17024,200,1976,5,Online Query,4
17025,82,493,1,Support Call,5
17026,357,22871,4,Online Query,1
17027,192,28283,1,ATM Transaction,2
17028,293,20253,4,Online Query,2
17029,110,13343,5,Online Query,1
17030,272,10601,4,Branch Visit,1
17031,100,17051,1,ATM Transaction,1
17032,194,24695,4,Online Query,5
17033,250,304,3,ATM Transaction,5
17034,57,17383,4,Online Query,2
17035,50,10833,1,Support Call,4
17036,236,9039,5,ATM Transaction,5
17037,34,8539,2,Branch Visit,3
17038,307,4578,1,Support Call,1
17039,131,24142,5,Branch Visit,1
17040,14,29372,2,Support Call,4
17041,122,7708,1,Online Query,4
17042,63,14529,5,Online Query,5
17043,251,1876,3,Online Query,2
17044,15,14087,5,ATM Transaction,1
17045,324,3139,4,ATM Transaction,2
17046,260,18933,1,Online Query,2
17047,97,14784,4,ATM Transaction,2
17048,244,26118,1,Branch Visit,5
17049,135,24326,3,Branch Visit,2
17050,225,26512,5,ATM Transaction,1
17051,197,24581,2,Support Call,3
17052,244,18035,3,Branch Visit,4
17053,178,28038,2,Online Query,5
17054,273,26073,2,Branch Visit,4
17055,159,24803,3,Branch Visit,2
17056,138,4544,4,Branch Visit,5
17057,306,11968,5,ATM Transaction,4
17058,180,4197,3,ATM Transaction,2
17059,273,17222,3,Support Call,1
17060,137,752,2,Support Call,2
17061,332,28329,1,ATM Transaction,3
17062,12,14951,3,Online Query,1
17063,224,18975,4,Online Query,4
17064,73,7994,5,Support Call,2
17065,242,4551,3,Online Query,1
17066,215,9344,3,ATM Transaction,3
17067,251,27955,4,Branch Visit,4
17068,77,2745,1,ATM Transaction,4
17069,118,27122,5,Online Query,4
17070,85,2365,4,Branch Visit,5
17071,78,7166,4,Online Query,1
17072,238,15067,1,Support Call,2
17073,222,19003,3,Support Call,4
17074,154,4115,5,Online Query,1
17075,221,16817,3,Online Query,1
17076,179,3917,2,Branch Visit,1
17077,225,10241,4,Online Query,4
17078,10,2716,5,ATM Transaction,5
17079,210,29572,5,Branch Visit,3
17080,188,12918,3,ATM Transaction,1
17081,11,20417,1,ATM Transaction,2
17082,361,29525,2,Branch Visit,5
17083,259,10988,5,Support Call,3
17084,201,10840,2,Online Query,3
17085,20,7945,1,ATM Transaction,2
17086,362,9764,1,ATM Transaction,5
17087,298,21537,3,ATM Transaction,2
17088,218,6906,4,Support Call,4
17089,214,19662,5,Branch Visit,4
17090,262,28740,1,Branch Visit,1
17091,256,16194,1,Branch Visit,5
17092,199,4062,4,Support Call,5
17093,320,966,2,Online Query,2
17094,92,20533,4,Online Query,1
17095,254,18213,3,ATM Transaction,2
17096,316,22957,4,Support Call,2
17097,212,10219,3,Branch Visit,3
17098,89,208,3,ATM Transaction,5
17099,264,6372,4,Branch Visit,5
17100,299,11849,3,Online Query,4
17101,46,10838,5,Online Query,2
17102,131,13182,2,Support Call,2
17103,82,1930,2,ATM Transaction,1
17104,114,15913,4,ATM Transaction,2
17105,322,11452,5,Branch Visit,1
17106,214,7912,1,Online Query,4
17107,93,13081,4,Branch Visit,2
17108,270,4263,2,ATM Transaction,5
17109,129,26742,4,Online Query,1
17110,87,9410,2,Branch Visit,4
17111,266,21654,2,Online Query,3
17112,195,24366,3,Branch Visit,2
17113,363,24599,2,ATM Transaction,4
17114,341,12458,2,Branch Visit,3
17115,168,22992,5,Branch Visit,5
17116,68,25463,3,Support Call,5
17117,75,2195,2,Online Query,5
17118,230,12899,4,ATM Transaction,5
17119,256,19625,3,ATM Transaction,4
17120,101,17095,2,Branch Visit,1
17121,95,10354,3,Online Query,1
17122,174,2758,1,Online Query,3
17123,352,8183,4,Support Call,2
17124,18,461,4,Support Call,4
17125,248,29456,3,ATM Transaction,3
17126,68,6991,3,Support Call,3
17127,291,2577,2,Online Query,3
17128,269,4504,4,Support Call,3
17129,138,11232,4,ATM Transaction,3
17130,15,28543,3,Support Call,5
17131,270,6577,5,Support Call,3
17132,304,14886,3,Online Query,2
17133,84,21058,1,Support Call,3
17134,271,14490,4,Branch Visit,5
17135,150,12787,5,Support Call,4
17136,43,10310,2,ATM Transaction,2
17137,282,4241,2,Branch Visit,4
17138,194,13701,4,ATM Transaction,5
17139,276,27724,5,ATM Transaction,2
17140,295,5112,4,ATM Transaction,2
17141,11,7253,5,Support Call,2
17142,210,3395,2,Support Call,4
17143,49,5273,2,Support Call,1
17144,320,7749,4,ATM Transaction,5
17145,38,22279,5,Support Call,2
17146,73,20008,3,Support Call,5
17147,191,23414,5,ATM Transaction,4
17148,108,21877,4,ATM Transaction,1
17149,296,9036,3,Support Call,5
17150,342,29592,4,ATM Transaction,4
17151,242,18968,1,Support Call,1
17152,244,13183,5,ATM Transaction,1
17153,5,4979,3,ATM Transaction,3
17154,14,11732,4,Branch Visit,5
17155,59,10462,4,Support Call,3
17156,313,28372,4,Branch Visit,5
17157,94,4299,2,Support Call,1
17158,53,3428,3,Support Call,1
17159,365,28812,3,ATM Transaction,2
17160,22,27245,5,Branch Visit,4
17161,223,18533,4,Branch Visit,1
17162,172,18550,4,ATM Transaction,5
17163,85,21607,4,ATM Transaction,4
17164,175,1587,4,Branch Visit,5
17165,308,11090,5,ATM Transaction,5
17166,320,25911,4,Online Query,3
17167,214,24212,4,Online Query,1
17168,267,16741,2,ATM Transaction,5
17169,106,14191,1,Online Query,2
17170,34,1405,2,Branch Visit,5
17171,303,9977,1,Branch Visit,3
17172,97,6315,4,ATM Transaction,1
17173,325,10029,1,Online Query,2
17174,233,20854,2,Support Call,4
17175,275,18286,1,Support Call,1
17176,13,13148,5,Support Call,4
17177,202,19989,5,Online Query,4
17178,86,5104,1,ATM Transaction,1
17179,45,14141,4,Online Query,2
17180,329,16844,5,Online Query,3
17181,164,5730,4,ATM Transaction,5
17182,108,3115,3,Branch Visit,4
17183,109,6706,1,Support Call,5
17184,72,16729,3,Branch Visit,2
17185,201,25966,5,ATM Transaction,5
17186,195,21109,3,ATM Transaction,3
17187,256,13060,3,Branch Visit,2
17188,24,22283,4,Online Query,2
17189,255,27648,5,ATM Transaction,1
17190,34,14225,2,ATM Transaction,3
17191,235,7590,1,Branch Visit,5
17192,164,7911,2,Online Query,1
17193,149,3031,1,Support Call,1
17194,216,7260,5,Branch Visit,4
17195,242,10327,2,Support Call,1
17196,288,361,4,Support Call,5
17197,184,15222,5,Online Query,1
17198,141,11621,3,Support Call,5
17199,224,16730,5,Branch Visit,2
17200,75,17549,4,Online Query,5
17201,93,28606,4,Online Query,3
17202,295,10491,4,ATM Transaction,5
17203,253,25947,2,ATM Transaction,4
17204,351,25577,1,ATM Transaction,3
17205,69,11642,1,Online Query,5
17206,221,18283,5,Branch Visit,2
17207,363,17232,5,Support Call,1
17208,122,20195,4,ATM Transaction,3
17209,190,28964,4,Online Query,2
17210,127,9641,2,Online Query,3
17211,130,17454,1,ATM Transaction,3
17212,153,14369,4,Support Call,4
17213,241,11115,4,Branch Visit,4
17214,292,27335,4,ATM Transaction,2
17215,230,28216,1,ATM Transaction,4
17216,24,4313,3,Online Query,2
17217,212,9666,3,Branch Visit,5
17218,251,23690,5,Support Call,5
17219,157,9443,5,ATM Transaction,4
17220,340,19951,1,Online Query,3
17221,80,3095,3,ATM Transaction,3
17222,202,23727,5,ATM Transaction,5
17223,232,24736,1,Online Query,4
17224,294,26138,4,Online Query,2
17225,120,14371,2,Support Call,5
17226,238,3788,5,Branch Visit,5
17227,243,5289,1,ATM Transaction,3
17228,183,27580,5,Online Query,5
17229,274,4143,5,Online Query,4
17230,147,22543,2,Support Call,3
17231,66,16177,3,Branch Visit,3
17232,1,10229,4,Branch Visit,4
17233,90,1522,5,Online Query,2
17234,217,25660,2,Branch Visit,2
17235,272,11138,2,ATM Transaction,4
17236,172,7228,4,ATM Transaction,5
17237,9,25153,3,ATM Transaction,1
17238,227,15996,2,Online Query,2
17239,279,221,2,Branch Visit,2
17240,25,13897,3,Online Query,3
17241,81,2986,5,ATM Transaction,1
17242,35,7902,5,Support Call,1
17243,283,9107,5,Online Query,2
17244,358,24465,2,Support Call,1
17245,357,15935,3,ATM Transaction,2
17246,247,22316,5,Support Call,1
17247,196,27125,2,Support Call,3
17248,28,16569,5,ATM Transaction,3
17249,271,16692,3,Support Call,5
17250,42,5404,1,Online Query,1
17251,132,25294,5,Branch Visit,5
17252,121,25794,1,Support Call,3
17253,261,21968,5,Online Query,4
17254,227,18804,1,Support Call,1
17255,348,25861,1,Support Call,3
17256,90,27007,5,ATM Transaction,1
17257,250,8231,3,Support Call,2
17258,247,11777,3,ATM Transaction,3
17259,341,27494,4,Support Call,2
17260,152,14549,3,ATM Transaction,2
17261,176,19182,1,Branch Visit,1
17262,166,9761,3,ATM Transaction,1
17263,43,5795,2,ATM Transaction,2
17264,157,9093,4,Support Call,5
17265,276,11139,5,ATM Transaction,2
17266,358,7314,2,Online Query,5
17267,245,4639,3,Support Call,5
17268,320,130,2,Branch Visit,5
17269,176,13795,3,Support Call,4
17270,356,26501,4,Online Query,2
17271,10,19778,3,Support Call,1
17272,81,28818,4,Support Call,5
17273,42,23517,4,Branch Visit,5
17274,156,25621,4,Support Call,5
17275,206,13605,5,ATM Transaction,2
17276,207,6721,1,ATM Transaction,1
17277,193,385,4,ATM Transaction,3
17278,37,9321,4,Online Query,4
17279,207,2649,4,Online Query,3
17280,278,16846,4,ATM Transaction,3
17281,277,14975,1,Branch Visit,1
17282,214,29088,3,Online Query,2
17283,128,15645,2,ATM Transaction,4
17284,228,14937,2,Online Query,2
17285,57,1915,1,Branch Visit,5
17286,66,6657,5,Branch Visit,5
17287,246,12618,1,Support Call,4
17288,143,738,4,Branch Visit,5
17289,208,7522,2,Support Call,4
17290,65,29011,5,Support Call,3
17291,358,11663,3,ATM Transaction,5
17292,356,15640,4,Branch Visit,1
17293,72,28561,2,Online Query,5
17294,68,24500,5,Online Query,5
17295,309,7241,1,Support Call,1
17296,276,4791,5,Branch Visit,5
17297,74,22478,2,ATM Transaction,5
17298,161,21647,3,Online Query,2
17299,219,22189,2,Branch Visit,5
17300,235,23342,1,ATM Transaction,2
17301,179,25561,2,Branch Visit,1
17302,81,11995,3,Branch Visit,5
17303,184,21589,5,Branch Visit,3
17304,115,18372,5,Support Call,3
17305,326,27916,4,Branch Visit,3
17306,101,7686,5,Support Call,2
17307,193,23751,1,ATM Transaction,1
17308,146,13625,4,Support Call,2
17309,8,12518,1,ATM Transaction,5
17310,186,11708,5,Support Call,3
17311,240,12390,3,Branch Visit,3
17312,48,3664,1,ATM Transaction,2
17313,223,17090,5,Support Call,3
17314,261,10892,3,Online Query,2
17315,311,13824,5,Branch Visit,5
17316,218,23710,4,Support Call,1
17317,17,15991,5,ATM Transaction,3
17318,98,14095,4,ATM Transaction,1
17319,320,28957,1,Support Call,2
17320,136,10185,4,ATM Transaction,3
17321,42,20685,3,Branch Visit,2
17322,296,3589,1,Support Call,1
17323,5,19778,2,Support Call,4
17324,247,16382,4,Online Query,1
17325,79,22081,5,Online Query,4
17326,330,10378,4,Support Call,3
17327,309,26365,4,ATM Transaction,1
17328,255,25933,1,Online Query,5
17329,10,12086,1,Online Query,1
17330,93,4960,5,Branch Visit,1
17331,50,9140,1,Support Call,2
17332,259,6208,5,Online Query,1
17333,34,1344,5,Online Query,5
17334,6,22991,3,ATM Transaction,5
17335,70,10699,3,Online Query,1
17336,345,2175,5,Online Query,4
17337,343,19354,5,Online Query,5
17338,60,2350,5,Branch Visit,4
17339,350,21251,2,Support Call,3
17340,331,4853,2,Online Query,3
17341,222,7621,3,Branch Visit,4
17342,54,26472,5,Online Query,3
17343,161,10692,2,Branch Visit,2
17344,330,9706,1,Support Call,2
17345,195,20392,3,ATM Transaction,2
17346,42,17603,3,Support Call,5
17347,132,14481,1,ATM Transaction,1
17348,234,2406,5,ATM Transaction,5
17349,90,1282,3,Online Query,1
17350,96,17829,1,Support Call,3
17351,166,14337,5,Online Query,2
17352,165,12272,4,Online Query,2
17353,140,4571,4,Online Query,5
17354,5,5504,5,Support Call,5
17355,229,27705,2,Support Call,5
17356,87,20799,1,ATM Transaction,2
17357,310,8316,3,ATM Transaction,2
17358,138,535,1,ATM Transaction,5
17359,316,17000,3,Online Query,5
17360,301,2805,3,Online Query,2
17361,79,7251,1,Support Call,1
17362,318,17543,4,Branch Visit,3
17363,263,13124,1,ATM Transaction,1
17364,19,28738,2,Online Query,4
17365,315,19350,5,Support Call,1
17366,309,3435,3,Branch Visit,5
17367,1,17545,1,Online Query,3
17368,123,17069,2,Support Call,3
17369,13,15537,1,Online Query,5
17370,74,21022,4,Support Call,2
17371,73,29568,4,Branch Visit,4
17372,243,21377,1,Online Query,1
17373,273,27867,2,ATM Transaction,1
17374,246,17195,2,Branch Visit,3
17375,140,23559,2,ATM Transaction,3
17376,196,19703,4,Online Query,2
17377,344,14791,5,Online Query,3
17378,23,6602,2,Branch Visit,4
17379,280,21862,2,Online Query,4
17380,62,3799,5,Online Query,3
17381,350,20296,4,Online Query,1
17382,101,3590,3,Online Query,4
17383,124,15901,5,Branch Visit,1
17384,196,211,4,Support Call,3
17385,350,27640,5,Online Query,4
17386,199,8236,1,ATM Transaction,3
17387,287,12775,4,ATM Transaction,4
17388,306,29217,4,Branch Visit,3
17389,243,15790,4,Support Call,1
17390,168,6437,5,Online Query,3
17391,204,14190,5,Branch Visit,1
17392,271,1916,5,Branch Visit,2
17393,290,28053,2,Support Call,4
17394,112,15,2,ATM Transaction,2
17395,350,3299,4,Branch Visit,3
17396,138,13998,1,Branch Visit,3
17397,105,23689,5,Support Call,1
17398,224,171,4,Branch Visit,3
17399,91,26724,5,Branch Visit,5
17400,205,18070,3,Branch Visit,5
17401,232,18995,5,Branch Visit,5
17402,313,3646,3,Online Query,3
17403,6,24288,4,Support Call,4
17404,211,7956,1,Support Call,5
17405,116,28068,1,Branch Visit,2
17406,312,6089,3,Support Call,2
17407,352,25964,1,ATM Transaction,4
17408,274,24736,2,ATM Transaction,4
17409,317,8129,1,Support Call,2
17410,70,7563,2,Online Query,5
17411,242,16710,2,Support Call,1
17412,327,18476,1,Online Query,4
17413,25,26318,3,Branch Visit,5
17414,181,19215,3,ATM Transaction,2
17415,132,29397,1,Support Call,2
17416,103,21390,5,Support Call,5
17417,36,8058,3,ATM Transaction,4
17418,149,25032,5,Online Query,3
17419,255,4027,1,ATM Transaction,5
17420,42,11391,4,Branch Visit,4
17421,109,14397,5,Branch Visit,3
17422,361,29445,4,Online Query,1
17423,310,2923,2,Support Call,1
17424,47,23842,4,Branch Visit,4
17425,107,21198,3,Online Query,4
17426,120,13929,2,Online Query,2
17427,242,23723,5,Online Query,1
17428,157,5473,1,Branch Visit,5
17429,197,15900,1,Online Query,5
17430,311,13021,3,Branch Visit,2
17431,125,5776,1,Support Call,3
17432,73,7803,2,Online Query,3
17433,104,12855,1,Online Query,1
17434,124,27244,2,Support Call,3
17435,3,23117,1,Online Query,2
17436,90,21220,4,Online Query,1
17437,153,6729,3,Branch Visit,3
17438,72,17122,1,Online Query,3
17439,252,2839,4,Branch Visit,5
17440,357,22787,4,Online Query,4
17441,23,23882,5,Online Query,1
17442,195,16690,4,Branch Visit,2
17443,313,29123,5,Branch Visit,1
17444,264,17585,3,Online Query,1
17445,343,15732,2,Branch Visit,2
17446,70,23378,2,Branch Visit,1
17447,56,13614,1,Support Call,4
17448,132,26228,4,Online Query,1
17449,82,26629,1,ATM Transaction,3
17450,33,16550,4,Support Call,4
17451,19,14142,2,Branch Visit,4
17452,45,7706,4,Online Query,2
17453,226,12414,2,Support Call,5
17454,230,17623,3,Online Query,5
17455,217,12967,5,Support Call,2
17456,185,2235,1,Support Call,2
17457,162,16490,1,Support Call,2
17458,252,11857,2,Online Query,4
17459,79,19676,4,Online Query,1
17460,139,7726,3,Online Query,1
17461,107,20419,3,Support Call,4
17462,246,15248,4,Support Call,3
17463,345,162,1,ATM Transaction,3
17464,114,4095,5,Online Query,2
17465,143,19146,2,Branch Visit,2
17466,207,12161,3,Online Query,4
17467,305,17665,1,Support Call,5
17468,325,23706,5,Online Query,2
17469,327,4424,5,Support Call,1
17470,23,4622,4,Online Query,1
17471,101,7145,4,Branch Visit,5
17472,228,18569,5,Support Call,1
17473,184,25650,1,ATM Transaction,2
17474,57,10686,2,ATM Transaction,5
17475,11,944,3,Online Query,5
17476,108,6793,1,Branch Visit,3
17477,79,26635,5,Branch Visit,4
17478,142,4311,2,Branch Visit,4
17479,263,28569,3,ATM Transaction,3
17480,12,1585,4,Branch Visit,4
17481,55,20662,2,Online Query,5
17482,338,21365,3,Support Call,5
17483,57,18896,1,Online Query,5
17484,197,618,3,Support Call,3
17485,120,27369,1,Support Call,3
17486,252,9617,4,Online Query,5
17487,247,26645,3,Support Call,1
17488,309,19374,1,Support Call,3
17489,61,5017,3,Support Call,2
17490,104,14012,5,Online Query,2
17491,36,26007,3,Branch Visit,5
17492,199,20804,4,Branch Visit,2
17493,270,9413,4,Support Call,4
17494,215,7959,5,ATM Transaction,2
17495,196,13196,1,Branch Visit,3
17496,296,28046,4,Branch Visit,5
17497,43,17800,1,Branch Visit,5
17498,309,28785,1,Branch Visit,2
17499,301,20863,4,Branch Visit,2
17500,240,26098,4,Branch Visit,3
17501,328,596,2,Branch Visit,5
17502,211,24926,5,Online Query,5
17503,187,4992,1,ATM Transaction,1
17504,34,594,1,ATM Transaction,1
17505,132,11751,3,Branch Visit,4
17506,78,7093,5,Support Call,2
17507,338,20503,2,ATM Transaction,2
17508,85,2860,4,Support Call,5
17509,56,7236,4,ATM Transaction,2
17510,9,28407,4,Online Query,1
17511,328,21275,5,Online Query,5
17512,290,28299,5,Support Call,5
17513,75,29106,5,Online Query,3
17514,95,9470,1,Online Query,3
17515,198,11172,1,Online Query,2
17516,259,18656,2,Branch Visit,4
17517,134,23531,2,ATM Transaction,4
17518,313,14470,2,ATM Transaction,5
17519,80,10380,1,Branch Visit,3
17520,66,8303,5,Online Query,1
17521,37,27718,2,Branch Visit,5
17522,248,21127,1,ATM Transaction,4
17523,336,5153,1,Support Call,4
17524,116,8905,5,ATM Transaction,3
17525,320,25960,3,Branch Visit,4
17526,53,14609,2,ATM Transaction,5
17527,75,2232,4,Online Query,5
17528,182,26971,2,ATM Transaction,4
17529,110,18009,3,Online Query,4
17530,83,6873,3,Branch Visit,1
17531,21,20682,4,Support Call,1
17532,60,8334,4,Support Call,1
17533,12,16408,5,Branch Visit,2
17534,110,15359,3,Branch Visit,4
