transaction_id,customer_id,txn_date_id,channel_id,account_id,txn_type_id,location_id,currency_id,loan_id,investment_type_id,txn_amount,txn_status
15511,29483,123,2,13966,3,7580,6,21016.0,,139.93,Completed
15512,13432,310,5,13516,10,5171,8,495.0,,182.62,Completed
15513,3968,347,1,29042,7,29080,9,,,133.36,Failed
15514,11618,307,1,19796,8,29918,5,7591.0,8.0,22.44,Completed
15515,11107,271,4,4472,2,25177,3,8271.0,,64.42,Failed
15516,10532,202,5,20897,9,17154,3,29981.0,14.0,145.25,Pending
15517,21276,314,3,5355,2,23055,5,8247.0,10.0,174.92,Failed
15518,22074,271,5,29927,1,22344,7,12431.0,,290.35,Pending
15519,20745,335,5,21513,6,6932,9,,14.0,190.42,Pending
15520,17849,41,1,15243,9,13594,10,14909.0,8.0,82.1,Completed
15521,23959,241,5,8640,9,26371,7,18781.0,2.0,172.04,Pending
15522,13239,84,4,20669,2,21870,1,,,152.14,Pending
15523,20299,222,4,5927,5,18124,7,18765.0,,43.5,Pending
15524,28795,10,2,11456,2,24550,7,,8.0,27.44,Pending
15525,1974,214,2,3333,6,6094,6,,5.0,163.83,Completed
15526,22718,266,4,13767,4,11727,6,25802.0,,196.96,Completed
15527,28532,297,2,11316,8,6692,7,8341.0,6.0,166.25,Failed
15528,25656,282,5,29719,1,11908,2,,,498.05,Pending
15529,18467,34,3,27815,9,5402,2,9353.0,13.0,126.81,Failed
15530,6631,156,4,3576,9,28329,3,,7.0,197.75,Completed
15531,17450,37,4,9501,8,13540,5,23696.0,,86.3,Failed
15532,2285,139,5,13530,9,16678,1,27589.0,15.0,31.18,Pending
15533,28920,221,2,20981,10,13820,2,1985.0,,91.92,Pending
15534,21962,299,1,17270,5,21392,2,21739.0,11.0,163.89,Failed
15535,3444,41,5,22314,2,10718,9,15544.0,15.0,188.13,Failed
15536,13148,314,2,14678,6,26903,5,7505.0,,161.18,Failed
15537,29563,308,4,26349,5,28932,4,,,27.31,Failed
15538,19121,14,2,3155,6,5602,6,3829.0,7.0,184.93,Failed
15539,6249,102,2,27341,1,10289,8,,1.0,261.72,Pending
15540,15231,251,4,22138,9,25122,7,18346.0,,106.66,Failed
15541,18608,158,2,5255,9,11783,1,,11.0,76.96,Failed
15542,17931,237,5,8679,6,8056,5,,,85.53,Completed
15543,22878,249,3,18798,9,20214,6,,11.0,59.2,Pending
15544,6698,194,3,22237,2,2112,1,,13.0,177.66,Pending
15545,18895,167,3,15831,4,7073,8,1414.0,10.0,31.35,Pending
15546,8570,273,1,27388,8,11391,2,11612.0,,90.54,Pending
15547,21162,236,2,14762,1,6655,10,,,367.03,Pending
15548,2903,304,3,28871,9,28524,1,4765.0,4.0,95.32,Pending
15549,13414,32,5,9670,7,6195,10,,12.0,163.07,Failed
15550,8046,116,1,14347,6,27064,3,10728.0,,26.09,Completed
15551,19823,171,2,21779,3,170,4,19311.0,11.0,37.6,Completed
15552,11494,256,3,10387,9,16160,1,25785.0,14.0,187.19,Failed
15553,29360,243,2,19613,9,10884,1,5913.0,,18.87,Failed
15554,20712,325,4,28479,8,14952,5,13576.0,13.0,159.03,Completed
15555,28628,362,5,28619,5,1401,8,,13.0,184.4,Pending
15556,2563,43,1,15956,8,5264,1,,15.0,182.77,Pending
15557,3162,127,1,26837,7,656,2,1261.0,,87.95,Pending
15558,20010,96,1,9956,5,4624,10,,,95.28,Pending
15559,12195,193,4,7418,10,7511,1,,,112.0,Completed
15560,16464,355,4,20516,10,9633,7,1298.0,,60.29,Failed
15561,13239,121,5,9692,4,12812,8,,15.0,20.37,Completed
15562,2993,152,3,19942,2,10506,4,7540.0,1.0,175.03,Pending
15563,10528,360,1,19570,6,18491,2,,3.0,29.32,Failed
15564,3844,131,1,23390,7,14007,2,20044.0,,65.21,Completed
15565,8026,291,2,24139,10,18985,2,,,50.86,Failed
15566,27527,315,2,2432,1,1767,9,,,169.95,Completed
15567,21258,209,2,9289,2,27901,6,,7.0,184.93,Completed
15568,20720,32,1,21310,1,20835,10,475.0,,222.64,Completed
15569,1618,201,4,15367,10,19584,6,26285.0,13.0,117.82,Failed
15570,27353,189,5,23160,4,758,7,2963.0,,88.41,Failed
15571,18745,161,5,14892,4,23653,6,,14.0,103.53,Failed
15572,27735,159,4,953,7,1963,6,,11.0,41.72,Pending
15573,4906,52,4,26701,5,2349,5,,15.0,44.1,Completed
15574,2559,266,5,26620,8,8759,3,5204.0,,173.78,Failed
15575,27228,319,5,19831,3,28549,2,,,71.52,Pending
15576,5004,261,4,2791,10,1833,8,12599.0,,182.26,Pending
15577,5980,124,5,2995,2,29522,4,26910.0,6.0,70.61,Completed
15578,10818,176,4,4530,6,11774,1,25526.0,,78.13,Completed
15579,9088,60,4,13556,6,18796,9,29018.0,,25.07,Failed
15580,500,10,5,26084,8,2877,3,28080.0,,170.61,Pending
15581,646,347,1,27681,5,16686,8,,,89.01,Pending
15582,3313,83,1,17971,4,17131,6,,2.0,120.51,Pending
15583,837,7,2,29735,4,14508,8,20527.0,6.0,167.11,Pending
15584,29835,285,2,24171,8,11675,10,,,105.96,Completed
15585,9595,312,1,1830,8,14741,6,17442.0,,167.56,Completed
15586,24229,289,4,29296,8,24995,6,,14.0,198.46,Pending
15587,25987,348,4,17120,2,7786,3,,,80.61,Pending
15588,15123,338,5,551,8,11220,5,,,133.63,Completed
15589,29413,365,3,28849,6,19811,3,,13.0,194.75,Failed
15590,4139,129,5,21713,7,27032,1,11365.0,9.0,28.32,Pending
15591,14612,110,3,156,1,19002,1,,,100.79,Completed
15592,13462,348,2,29493,10,27915,8,16347.0,,35.83,Failed
15593,7602,234,3,2190,1,19072,6,22437.0,,233.19,Pending
15594,11289,205,4,23039,6,1838,6,,,158.39,Completed
15595,22793,69,1,8630,10,20593,7,17929.0,,130.03,Failed
15596,8208,34,3,18286,2,27089,3,17813.0,14.0,73.63,Failed
15597,6925,220,2,3646,8,26217,8,7944.0,4.0,100.96,Completed
15598,6648,278,5,16495,3,5511,2,,1.0,12.21,Completed
15599,11899,204,2,23757,10,28319,8,,,48.06,Pending
15600,7862,63,4,2863,10,9249,9,,,110.71,Pending
15601,15960,25,1,14766,6,5614,7,,,149.1,Failed
15602,16137,17,5,15150,7,25021,6,4133.0,9.0,73.52,Pending
15603,25529,180,5,9352,7,14151,9,15680.0,,87.07,Failed
15604,2115,228,5,22718,9,15926,6,,10.0,106.81,Pending
15605,3118,237,5,19024,7,28829,8,6078.0,,130.94,Pending
15606,20797,86,1,20013,8,22380,5,19598.0,7.0,109.95,Failed
15607,6529,141,4,7645,3,26322,5,,14.0,21.08,Failed
15608,22327,64,4,5702,9,16222,8,,,28.01,Pending
15609,7166,253,5,27029,9,16521,10,15298.0,8.0,135.35,Pending
15610,113,44,4,21912,4,10831,9,,1.0,190.99,Failed
15611,11382,286,3,21141,8,7733,3,,4.0,109.42,Completed
15612,20876,215,1,1307,5,15456,7,,,194.6,Completed
15613,24827,275,4,19392,8,19356,5,860.0,14.0,37.38,Completed
15614,23316,257,5,29163,2,11228,10,,,66.85,Failed
15615,4659,126,2,29228,2,23349,3,,15.0,99.37,Failed
15616,7044,204,3,11350,6,10770,5,15343.0,9.0,187.1,Failed
15617,20277,314,3,4411,4,19750,4,24951.0,7.0,53.34,Completed
15618,27280,348,1,27496,10,24126,7,,5.0,113.21,Pending
15619,20576,277,1,14877,2,4654,7,2538.0,,12.09,Failed
15620,19133,343,5,7911,9,8840,5,1332.0,7.0,28.39,Pending
15621,207,291,4,8943,4,276,8,,3.0,189.25,Pending
15622,4334,166,5,29715,6,15604,8,1089.0,7.0,63.51,Failed
15623,12956,40,1,16581,2,11774,2,,14.0,173.18,Completed
15624,8226,245,3,14494,6,19638,9,,2.0,34.51,Pending
15625,1573,268,5,6601,9,18609,10,3996.0,14.0,86.37,Failed
15626,384,23,2,27282,1,5038,6,18437.0,,200.25,Failed
15627,721,216,3,11545,4,7858,5,16184.0,10.0,78.13,Pending
15628,2556,139,2,14607,9,25252,4,4250.0,,60.72,Pending
15629,16480,53,1,2728,1,25413,10,8164.0,4.0,364.9,Failed
15630,23256,292,5,28570,1,3106,7,,11.0,147.37,Pending
15631,4429,153,2,20585,9,12281,5,9896.0,,108.69,Failed
15632,4562,327,3,24429,6,25143,9,3215.0,,147.05,Pending
15633,28607,8,2,3344,1,7273,8,,,221.48,Completed
15634,21110,174,4,9162,7,25683,9,,,185.03,Failed
15635,17655,166,3,22239,8,29150,10,,,188.12,Failed
15636,23734,357,1,188,3,12796,5,27233.0,,152.9,Completed
15637,3104,329,1,17908,4,6880,4,,,138.75,Pending
15638,3524,179,1,13812,5,6206,2,13584.0,,119.63,Completed
15639,20279,202,1,139,9,19097,2,29387.0,,80.79,Failed
15640,12454,294,5,11069,2,8190,10,,,19.46,Pending
15641,29672,147,5,19188,3,16921,9,,,32.77,Failed
15642,23016,238,3,2925,4,6197,7,,,117.05,Pending
15643,12704,242,3,10172,4,19400,4,,5.0,181.69,Failed
15644,23163,292,4,22831,2,28990,6,29401.0,,44.89,Failed
15645,26744,268,2,4912,6,14875,9,25617.0,,168.33,Completed
15646,26408,308,1,17354,9,25316,1,23589.0,4.0,170.02,Failed
15647,5843,3,2,25094,1,8213,5,,8.0,204.03,Completed
15648,1356,55,3,16059,8,23400,9,19193.0,15.0,106.38,Failed
15649,5842,92,3,19442,8,1423,1,,15.0,63.72,Pending
15650,8999,341,5,3663,4,11091,4,,,39.83,Failed
15651,11642,289,5,1070,2,5041,3,,5.0,22.57,Pending
15652,17550,279,5,15313,8,14082,5,,,149.44,Failed
15653,25105,335,2,14763,8,11310,3,7480.0,,42.94,Completed
15654,28232,1,1,5214,9,3048,9,9144.0,,137.12,Pending
15655,24365,103,4,10255,3,16649,3,,15.0,27.58,Pending
15656,3105,190,2,29161,2,11820,6,,,61.52,Pending
15657,14047,298,3,20960,9,15435,7,,5.0,150.82,Completed
15658,26706,144,3,17864,10,20253,4,16123.0,,153.35,Failed
15659,7327,152,1,11416,4,1066,1,12723.0,4.0,142.16,Completed
15660,985,305,1,901,5,28939,10,13358.0,2.0,138.53,Pending
15661,2833,310,5,21480,6,25684,9,,2.0,105.14,Pending
15662,5097,64,3,20290,4,25557,3,,,193.76,Pending
15663,20902,319,1,19089,6,1921,5,20399.0,13.0,51.57,Completed
15664,12787,313,5,24071,4,10883,3,24753.0,,154.41,Pending
15665,7284,258,3,440,4,2455,10,,,199.26,Completed
15666,10067,101,2,21268,2,3761,10,,,141.47,Pending
15667,2194,326,1,2764,7,17728,9,4735.0,,37.33,Completed
15668,19418,89,3,4488,7,14862,10,,,153.89,Completed
15669,9312,168,2,28847,5,29495,10,,,29.28,Completed
15670,4563,340,1,26123,10,22393,1,16613.0,,93.58,Pending
15671,26189,177,1,3807,10,18007,9,,15.0,173.23,Completed
15672,15509,286,4,4163,6,11102,9,,,121.1,Pending
15673,2114,304,4,29717,6,13438,1,25703.0,,21.82,Failed
15674,5958,127,3,26507,9,23704,1,18795.0,2.0,134.67,Pending
15675,27384,199,1,15253,6,1178,4,11980.0,7.0,64.23,Failed
15676,2206,332,5,24069,5,27846,10,20383.0,3.0,28.86,Completed
15677,27628,102,1,27491,2,2510,6,,,148.63,Completed
15678,18645,140,3,24089,1,23238,2,,6.0,407.36,Completed
15679,6255,84,1,7241,4,775,9,1778.0,7.0,115.6,Failed
15680,14454,363,2,9841,2,4594,10,14741.0,,145.16,Pending
15681,23203,239,3,15903,1,9398,6,17393.0,1.0,383.78,Failed
15682,11246,167,4,6028,10,27108,10,10656.0,,75.67,Completed
15683,23697,325,5,16222,1,18629,6,5115.0,,274.75,Failed
15684,20202,359,5,16196,10,27423,5,7776.0,,175.68,Completed
15685,3949,255,1,8834,1,20776,2,9297.0,11.0,114.26,Pending
15686,29945,341,2,2559,9,29665,4,15768.0,,151.11,Completed
15687,6862,333,3,23921,4,18514,6,22932.0,,186.29,Completed
15688,21546,32,4,16783,8,3003,1,,,69.76,Failed
15689,29192,43,2,10958,10,2782,10,1253.0,,132.25,Failed
15690,22932,264,5,25538,3,24011,1,,6.0,116.65,Completed
15691,16901,115,4,21303,7,25465,9,8282.0,,87.29,Failed
15692,23041,207,5,14867,8,29823,6,,,38.14,Completed
15693,10533,121,4,8769,6,19692,5,,,79.29,Failed
15694,24421,67,5,27719,3,23978,8,,8.0,156.86,Completed
15695,8822,75,1,2665,8,18391,3,,,11.8,Failed
15696,337,289,3,2296,5,5146,4,,4.0,52.36,Failed
15697,12516,67,5,17205,2,2950,4,,,71.41,Pending
15698,7263,170,3,14843,7,14183,6,29185.0,,32.31,Completed
15699,26154,132,3,25001,6,2915,6,17843.0,,34.64,Failed
15700,20472,273,3,4197,2,3570,10,6510.0,,183.88,Pending
15701,20620,84,2,354,5,23211,7,,5.0,57.56,Pending
15702,4487,293,5,19108,6,27676,3,,,176.95,Failed
15703,4193,131,4,26496,4,16778,9,7298.0,,36.17,Completed
15704,4185,197,2,15534,6,28185,3,15581.0,,20.38,Failed
15705,23471,109,3,1121,6,21322,2,,,138.11,Pending
15706,3770,73,5,11714,7,18272,5,,8.0,171.24,Pending
15707,75,223,2,11815,9,26954,4,18587.0,,135.5,Completed
15708,9842,202,2,29780,9,2908,7,,8.0,13.66,Completed
15709,7423,247,3,26837,3,27674,9,14085.0,,126.64,Completed
15710,15388,121,4,12371,4,18100,6,,,72.86,Completed
15711,6904,240,4,25024,6,27833,3,7706.0,11.0,43.47,Completed
15712,3951,113,5,2202,5,6883,2,,3.0,126.0,Pending
15713,17309,266,3,8394,2,3252,10,,1.0,184.19,Completed
15714,24992,309,1,1755,8,29173,7,20575.0,,180.64,Failed
15715,4242,349,2,18357,2,23253,6,,5.0,136.67,Pending
15716,13373,13,5,6294,5,9353,10,,,135.48,Pending
15717,10807,283,4,10622,1,29836,8,,4.0,341.68,Pending
15718,8071,286,2,7556,4,12381,8,8420.0,,56.11,Completed
15719,25724,315,2,24274,6,4695,2,8390.0,14.0,190.36,Completed
15720,17543,200,2,9716,4,26207,3,,9.0,17.01,Pending
15721,21225,147,5,9746,1,7600,1,27612.0,9.0,432.33,Completed
15722,12450,170,1,21832,4,4071,4,26050.0,,87.4,Pending
15723,5955,153,4,3501,9,20392,2,15208.0,3.0,147.11,Pending
15724,17897,58,4,18028,1,19469,4,,,103.1,Completed
15725,15976,27,1,25416,1,6485,3,,,196.78,Failed
15726,23435,339,3,6661,6,28650,8,,,105.17,Completed
15727,116,318,1,17193,10,29793,9,24648.0,3.0,183.02,Pending
15728,25968,81,5,1443,4,10111,8,,7.0,57.14,Completed
15729,13751,348,2,26093,3,23524,4,11071.0,,36.78,Completed
15730,11317,99,1,21940,4,4789,6,,,149.29,Pending
15731,26491,70,4,22957,3,19450,5,,13.0,10.88,Completed
15732,22748,282,3,4789,3,1213,1,1143.0,14.0,42.49,Failed
15733,16799,212,5,2590,1,27097,5,15898.0,2.0,267.03,Failed
15734,13053,108,1,21580,10,27726,10,,7.0,162.41,Pending
15735,7987,221,1,2777,2,13827,5,19856.0,,142.21,Pending
15736,18998,249,1,9214,8,27289,8,,,60.92,Failed
15737,2418,162,5,6209,4,1601,8,,2.0,78.87,Failed
15738,6730,270,4,29786,1,15004,2,14401.0,,489.15,Failed
15739,13420,173,2,28741,6,18091,9,27573.0,,159.67,Failed
15740,2288,100,3,26483,2,14001,5,,4.0,51.48,Failed
15741,12130,59,3,29466,4,5827,5,11854.0,7.0,195.31,Pending
15742,7711,36,5,23946,6,2938,9,8338.0,,163.55,Completed
15743,18268,277,4,24600,10,28627,1,,4.0,159.61,Pending
15744,16213,306,4,17108,7,29578,7,5989.0,15.0,94.11,Failed
15745,7674,103,2,19334,8,6785,1,1098.0,,27.98,Failed
15746,7248,362,4,551,4,14153,5,,,191.23,Pending
15747,7024,282,2,5991,9,18826,8,20189.0,,40.06,Pending
15748,27712,332,5,7272,9,17582,1,,,38.0,Failed
15749,2441,69,5,27231,3,18846,8,,,189.79,Completed
15750,6409,339,3,23056,9,7549,8,,1.0,19.18,Completed
15751,19766,23,3,11305,3,14461,7,2696.0,,179.84,Failed
15752,24688,362,3,16619,8,3302,9,17266.0,,187.88,Failed
15753,25937,285,5,4751,6,14977,10,,,71.03,Failed
15754,10336,40,4,4189,1,11378,3,,,473.53,Failed
15755,16828,170,5,765,5,21667,9,,,143.07,Pending
15756,4847,222,2,28165,2,16398,2,,1.0,185.14,Failed
15757,29990,327,5,27559,9,10424,6,,10.0,11.94,Failed
15758,13424,192,3,25384,5,17498,6,,7.0,151.8,Pending
15759,30,137,4,24422,10,29399,8,,,77.43,Pending
15760,1891,61,2,17234,8,15399,3,,,153.86,Completed
15761,3679,149,1,7536,1,24262,8,,,334.53,Pending
15762,8878,320,3,10771,5,21928,3,25726.0,,51.62,Completed
15763,28847,206,1,23260,6,8285,5,14515.0,,75.77,Pending
15764,7866,90,1,29186,6,3087,2,15325.0,10.0,169.12,Completed
15765,13193,67,5,15521,9,29579,8,8024.0,1.0,27.44,Failed
15766,8017,328,2,27554,6,23200,2,23734.0,,149.11,Failed
15767,13298,308,5,2105,4,12526,3,14446.0,,75.68,Failed
15768,23041,328,3,8099,10,9730,7,17882.0,15.0,106.53,Pending
15769,1425,156,5,15543,3,9007,9,17795.0,,38.21,Failed
15770,11844,187,1,19253,4,4124,1,9304.0,14.0,51.68,Completed
15771,7404,154,3,12610,2,10506,3,20755.0,2.0,92.95,Failed
15772,27350,356,3,12574,7,14682,8,28888.0,,91.39,Pending
15773,22383,33,1,9954,10,8913,4,,,94.6,Failed
15774,18508,30,4,6172,10,15491,6,,8.0,116.51,Pending
15775,10528,170,2,14099,8,8692,6,1172.0,8.0,140.73,Pending
15776,27979,97,2,25636,10,10483,1,,,167.38,Failed
15777,23835,309,2,18269,5,22792,9,,,198.49,Completed
15778,8487,26,3,3805,9,2393,7,,15.0,114.05,Failed
15779,17005,176,5,8728,3,17925,3,,,181.86,Failed
15780,16152,97,5,29711,2,10624,1,,,57.11,Failed
15781,11072,138,2,1732,9,29711,3,,,141.47,Failed
15782,16370,91,5,19043,5,13143,5,,9.0,22.15,Completed
15783,717,187,3,14921,3,22357,7,,,28.38,Pending
15784,2199,193,3,26996,1,24969,9,837.0,,464.51,Pending
15785,3310,193,4,6850,6,28243,2,7701.0,,155.84,Pending
15786,3883,33,3,17504,10,27201,1,13400.0,,99.56,Pending
15787,21545,216,3,25102,5,25150,10,3266.0,,167.9,Failed
15788,10676,354,4,26980,5,27790,8,5067.0,,35.49,Pending
15789,7416,166,3,19803,8,9257,4,10978.0,3.0,136.99,Completed
15790,7055,194,5,3714,1,26215,2,,,114.13,Failed
15791,3172,348,1,7189,7,15989,2,,,121.11,Failed
15792,14968,141,5,23008,5,21342,10,15956.0,,12.24,Pending
15793,5392,186,2,1720,4,4709,2,,,60.14,Completed
15794,5248,241,3,20637,2,26536,9,24126.0,14.0,172.24,Failed
15795,4007,102,5,13947,4,15037,3,74.0,,65.03,Completed
15796,3072,321,1,10322,10,4470,8,,,185.73,Pending
15797,17616,168,1,13944,10,29791,3,19762.0,,146.31,Completed
15798,9516,188,4,10066,3,14249,1,29528.0,,21.73,Completed
15799,21644,35,5,10780,9,29045,2,1391.0,8.0,158.47,Completed
15800,11160,84,1,25512,1,6390,3,17079.0,,410.48,Failed
15801,20819,361,3,26663,7,15524,5,18567.0,,59.68,Failed
15802,9804,152,4,1308,10,21364,3,,3.0,182.25,Failed
15803,6977,117,5,12945,2,17478,2,,5.0,13.35,Failed
15804,20915,335,2,24535,4,5507,6,27001.0,,115.33,Pending
15805,24810,89,3,7078,2,17883,10,,,93.11,Failed
15806,24501,259,5,5764,2,23475,3,24086.0,,18.25,Completed
15807,28159,123,2,5913,4,7714,4,,,44.67,Completed
15808,10731,199,2,7087,9,12181,10,,,140.63,Failed
15809,25702,352,4,17807,3,21454,9,9285.0,,43.61,Completed
15810,16744,16,5,23016,9,17765,5,9996.0,3.0,46.19,Failed
15811,18539,146,5,27499,10,12083,4,,2.0,50.78,Completed
15812,20610,363,5,27007,7,26637,10,,13.0,181.68,Completed
15813,8813,234,1,14263,10,10214,7,13292.0,8.0,63.36,Pending
15814,15736,84,5,27927,9,15515,3,,8.0,89.45,Pending
15815,24077,297,5,6492,1,29399,8,17.0,2.0,162.52,Failed
15816,9947,34,1,627,2,28433,10,,,92.9,Pending
15817,15492,196,2,2531,7,23176,6,5478.0,11.0,172.22,Completed
15818,13268,156,1,5079,8,10334,1,4825.0,,59.99,Failed
15819,26557,32,1,11961,2,15917,9,25459.0,,80.23,Completed
15820,3867,134,1,1435,8,23509,2,17760.0,,171.28,Failed
15821,17747,131,5,25638,10,8860,7,19745.0,,108.97,Pending
15822,29950,286,5,12042,9,22024,1,8561.0,,151.95,Failed
15823,15354,89,2,6787,9,20419,8,,,117.01,Completed
15824,8174,328,4,12243,10,1255,1,15510.0,9.0,164.23,Completed
15825,25528,163,4,1572,2,17603,1,4055.0,10.0,159.98,Completed
15826,2988,167,2,21622,4,22738,5,7468.0,,57.95,Completed
15827,13709,253,4,28849,8,29106,3,,13.0,29.45,Failed
15828,12376,258,2,28344,8,26903,5,29318.0,,154.78,Pending
15829,26625,96,5,20215,3,16904,8,9132.0,,74.06,Failed
15830,19636,8,2,27315,9,26047,4,28192.0,,37.65,Pending
15831,24720,46,3,7874,7,21925,7,1383.0,,164.63,Pending
15832,9424,117,3,14957,5,22998,6,,12.0,155.88,Pending
15833,18108,227,1,15594,8,10253,8,,,176.18,Pending
15834,19739,260,5,1434,10,29106,9,,,60.72,Completed
15835,640,312,1,11037,5,23784,10,11546.0,,37.9,Completed
15836,25941,250,2,10990,2,8684,9,,,19.97,Pending
15837,13220,67,2,24324,3,11432,9,19298.0,2.0,122.55,Completed
15838,26819,121,3,13418,6,1065,3,,,89.91,Completed
15839,18936,300,4,6176,1,3273,1,2058.0,,358.38,Failed
15840,28315,352,5,18803,1,20258,5,,,196.33,Failed
15841,4097,132,2,11862,10,20411,8,4077.0,4.0,52.0,Pending
15842,3668,244,5,5582,8,21786,8,,,118.63,Completed
15843,20732,345,2,5313,4,12653,9,27477.0,13.0,76.96,Completed
15844,9884,256,2,25614,2,26939,1,9503.0,,141.78,Failed
15845,17222,264,1,28847,10,11521,2,16969.0,,163.73,Completed
15846,27532,37,2,4369,1,3261,1,,,415.2,Failed
15847,16262,227,2,4405,4,10534,3,,,133.58,Failed
15848,1194,57,4,5224,5,18982,10,20213.0,10.0,47.09,Pending
15849,29249,39,1,13093,6,13145,6,,,30.32,Failed
15850,11757,217,1,27395,2,28383,6,17231.0,7.0,68.46,Pending
15851,22386,59,5,2988,6,12098,10,,3.0,49.55,Completed
15852,9712,49,4,6471,10,749,1,,11.0,181.02,Failed
15853,25649,188,4,28259,10,11326,9,23639.0,13.0,25.85,Failed
15854,27288,266,3,174,3,8175,10,25736.0,,88.89,Failed
15855,5671,28,2,18238,1,12592,6,,7.0,221.98,Pending
15856,14891,333,4,12498,6,3422,7,,,82.59,Failed
15857,6209,54,4,3892,9,21998,2,12881.0,,31.47,Failed
15858,17027,117,2,15052,2,11858,4,9594.0,,39.26,Pending
15859,28410,114,5,4144,2,20128,1,23003.0,,41.75,Failed
15860,10268,66,1,27141,4,15772,8,,11.0,15.66,Pending
15861,28618,267,4,29626,4,13505,3,,4.0,178.01,Pending
15862,17456,40,2,24307,4,26987,7,11618.0,,119.8,Completed
15863,905,31,4,13404,10,17537,9,28976.0,,64.7,Pending
15864,13166,74,2,9183,3,9707,2,,10.0,73.15,Completed
15865,4072,58,5,8280,3,17229,3,28503.0,9.0,90.09,Completed
15866,27134,12,4,27633,3,15356,2,,4.0,122.64,Failed
15867,26608,161,2,16811,1,1950,4,16959.0,9.0,137.65,Failed
15868,6771,289,1,10800,9,28652,1,,,105.09,Failed
15869,3885,81,2,26568,9,24561,9,14961.0,,59.34,Pending
15870,9604,51,5,18154,5,28019,5,26990.0,1.0,123.49,Completed
15871,1545,116,1,29601,9,21972,2,,1.0,130.8,Failed
15872,7207,296,3,27563,9,8031,4,,,64.67,Completed
15873,27444,98,1,10742,5,26459,9,10503.0,13.0,41.54,Completed
15874,21306,128,1,28523,2,10654,4,18713.0,12.0,31.65,Completed
15875,14921,14,5,29781,3,6559,9,,11.0,55.84,Pending
15876,27571,84,5,23675,5,5847,2,26834.0,3.0,158.24,Pending
15877,4581,324,5,19524,5,10363,1,27835.0,4.0,72.46,Completed
15878,27299,263,2,26929,5,18660,2,22749.0,,40.6,Completed
15879,10840,20,5,9252,10,19225,6,,,169.25,Completed
15880,24824,343,4,22041,1,837,6,26141.0,,167.09,Pending
15881,21234,201,3,7241,7,22763,5,6251.0,,96.24,Pending
15882,4271,186,4,28910,9,3880,7,3040.0,,110.05,Pending
15883,1127,21,4,3384,10,24565,7,17795.0,5.0,33.23,Pending
15884,20380,322,2,9734,10,5856,3,,6.0,167.5,Failed
15885,24760,96,2,3587,2,21151,6,16724.0,1.0,167.85,Failed
15886,27612,356,5,26195,3,10909,3,,10.0,60.85,Failed
15887,5662,30,4,15701,7,870,9,18151.0,13.0,123.36,Failed
15888,10845,338,1,23589,8,22166,4,27871.0,,57.81,Pending
15889,2542,36,5,10314,7,28786,7,11821.0,1.0,50.27,Failed
15890,24704,106,3,27244,1,682,1,,3.0,137.48,Completed
15891,23927,79,5,14592,9,22604,4,16242.0,15.0,182.52,Completed
15892,1779,199,5,27399,8,18982,2,,,135.49,Pending
15893,1389,327,1,26427,9,8228,6,193.0,2.0,91.42,Completed
15894,21821,95,5,8519,6,19787,3,7135.0,,152.22,Completed
15895,28706,178,3,7884,10,5985,2,25506.0,4.0,194.91,Pending
15896,29746,221,5,6886,4,27876,6,14073.0,4.0,14.46,Completed
15897,6014,44,2,6682,5,13229,9,16495.0,,143.83,Completed
15898,18312,3,2,12901,5,1755,8,,3.0,178.77,Failed
15899,13793,199,3,21236,9,20988,6,,12.0,75.51,Failed
15900,20334,299,1,21305,1,16047,3,,9.0,254.48,Pending
15901,11429,232,2,19277,7,15685,3,,11.0,175.29,Failed
15902,21338,339,2,24681,1,24250,1,,6.0,347.71,Completed
15903,8559,186,5,12453,10,13754,9,,,13.22,Pending
15904,23341,279,2,2522,9,2522,5,23935.0,,90.03,Failed
15905,13287,172,5,21322,7,10612,8,27753.0,,196.46,Pending
15906,8313,245,5,29072,8,23244,5,28319.0,,100.26,Pending
15907,26317,356,2,28179,2,598,4,1812.0,4.0,148.07,Completed
15908,1374,52,4,16355,9,7818,9,,14.0,161.76,Completed
15909,4416,263,4,25283,7,14201,10,4374.0,,33.13,Failed
15910,109,305,3,17377,4,15619,6,21565.0,,106.48,Failed
15911,19695,193,1,17296,8,5801,6,,15.0,96.01,Completed
15912,24711,204,3,12349,2,28897,10,3278.0,9.0,176.15,Pending
15913,29037,249,1,15970,4,2274,6,,1.0,72.2,Completed
15914,17971,3,2,12588,9,14487,4,,,168.36,Failed
15915,19767,21,5,401,8,7450,9,4078.0,,81.43,Completed
15916,9586,250,2,20110,6,29677,6,,,28.53,Pending
