investment_id,date_id,investment_type_id,account_id,amount_invested,investment_return
17053,170,15,4056,4040.5,
17054,203,14,5580,1380.19,
17055,248,3,5394,5054.66,
17056,119,5,17896,8692.56,
17057,328,5,9020,516.43,
17058,328,2,20408,7050.17,
17059,109,13,2462,2066.97,
17060,54,1,22296,9137.85,114.81
17061,137,13,29990,9434.71,
17062,191,8,16527,9519.76,381.47
17063,174,11,27722,3203.38,
17064,67,14,1170,7927.69,356.87
17065,319,1,12184,7819.47,
17066,222,9,24518,9941.9,
17067,89,13,29953,3201.71,
17068,63,1,20204,7339.68,
17069,206,12,988,4545.78,324.15
17070,296,15,27801,3601.08,
17071,352,14,10939,1812.23,214.56
17072,348,11,23486,1595.21,387.24
17073,297,14,3421,6759.72,221.39
17074,128,6,22663,7937.51,877.34
17075,30,11,13344,607.88,376.74
17076,296,10,21775,3029.05,
17077,297,11,5830,3020.58,629.89
17078,55,8,7029,3698.76,640.19
17079,314,5,4415,9399.8,
17080,63,11,7064,4084.09,
17081,35,12,19081,7436.53,
17082,283,9,1266,3034.98,212.48
17083,355,4,3148,3873.68,
17084,355,12,25672,4168.58,976.46
17085,118,13,14623,9277.63,659.38
17086,141,12,11511,442.45,
17087,44,6,21891,2761.75,
17088,117,13,2975,7018.91,358.39
17089,139,4,14385,5306.95,445.42
17090,169,15,22781,2153.19,937.76
17091,71,9,5041,6158.1,706.74
17092,342,13,8696,6140.54,57.02
17093,76,12,553,8085.02,
17094,233,4,10499,9700.35,6.13
17095,213,11,23009,7754.84,
17096,348,9,17893,7191.76,680.9
17097,287,4,13579,6273.97,756.25
17098,254,8,5111,2512.73,43.55
17099,78,3,27658,5488.65,
17100,91,4,11541,9041.76,373.92
17101,302,13,25124,9556.46,
17102,16,14,12672,7962.59,812.86
17103,267,15,5180,9314.32,201.38
17104,167,4,25119,5428.2,611.09
17105,42,4,10607,5101.16,239.85
17106,8,15,7202,731.05,
17107,160,9,4536,4145.84,804.39
17108,69,3,2594,5304.21,228.07
17109,331,7,15122,6232.59,
17110,169,7,8418,598.69,407.01
17111,9,1,6020,3733.09,
17112,189,14,28833,1792.39,87.45
17113,108,15,2221,6644.88,
17114,238,11,2197,9760.91,
17115,308,1,19562,9398.26,571.42
17116,238,12,16901,723.58,
17117,26,8,17124,4256.67,946.32
17118,178,4,25424,8742.7,
17119,160,13,10678,3242.72,549.12
17120,162,7,23379,9381.03,164.32
17121,118,11,18955,5857.58,609.47
17122,220,6,24239,5607.82,
17123,355,12,12944,5897.37,
17124,147,10,11622,6571.25,
17125,114,4,15827,7873.67,32.33
17126,146,10,26128,6004.3,891.29
17127,12,10,28934,4738.91,
17128,263,12,16731,1451.17,432.02
17129,223,14,9136,1827.1,
17130,187,15,25319,8521.65,69.8
17131,148,3,270,1689.7,
17132,112,11,18258,3297.65,676.46
17133,298,5,9093,2852.87,473.77
17134,209,3,7867,4077.43,
17135,180,9,7410,7632.64,
17136,206,13,13349,7992.87,716.95
17137,296,5,23554,4799.64,
17138,284,11,9387,7093.2,871.28
17139,72,15,14268,7323.41,
17140,352,15,15063,2601.09,
17141,118,9,15361,7407.13,
17142,328,13,15002,1286.73,
17143,310,8,9976,1893.38,610.02
17144,153,11,25323,8402.86,
17145,160,12,11259,7651.05,
17146,140,7,17614,678.84,195.24
17147,142,3,16634,8069.88,
17148,265,11,29719,6514.54,
17149,8,3,7219,1161.88,
17150,282,3,15846,4176.5,845.37
17151,96,4,10134,4300.56,172.92
17152,307,3,12640,7979.0,
17153,158,1,627,9605.31,386.1
17154,165,6,11383,822.5,265.68
17155,217,2,4254,3714.25,625.0
17156,141,12,3353,8937.48,247.72
17157,191,11,3018,7919.34,
17158,247,9,27121,5767.98,280.58
17159,79,8,26806,6865.83,643.82
17160,152,8,29459,524.41,
17161,84,14,15805,6799.49,
17162,123,12,23809,4943.78,
17163,229,15,28815,2483.5,784.46
17164,35,8,1123,941.83,423.95
17165,54,14,13093,7168.92,
17166,182,2,25268,450.06,
17167,334,13,19892,2956.87,
17168,9,5,2789,1989.49,209.58
17169,152,8,26814,3662.32,
17170,175,3,15675,9667.71,
17171,310,14,15610,6533.28,
17172,13,1,13997,1623.2,
17173,22,1,3612,7591.7,598.64
17174,218,9,27990,2340.09,77.37
17175,104,9,13771,2100.17,228.36
17176,252,8,7374,9974.66,
17177,295,10,25048,6187.98,
17178,232,6,15258,3633.43,227.23
17179,286,6,27613,9330.8,608.56
17180,148,12,11617,4776.22,
17181,317,15,17569,364.94,
17182,285,6,16023,1287.07,984.49
17183,78,14,6902,6589.48,513.23
17184,308,12,23298,3535.82,
17185,233,15,15331,1095.18,641.7
17186,121,15,12144,1788.88,56.25
17187,217,12,19329,9353.13,521.22
17188,334,6,10332,9694.65,645.71
17189,168,4,11218,5494.24,993.95
17190,144,11,8836,2958.82,849.98
17191,60,15,9191,2751.6,258.83
17192,115,6,27060,8858.45,
17193,104,6,6634,3778.52,470.2
17194,22,3,21132,2734.48,466.3
17195,200,6,8643,6520.58,
17196,141,3,24385,9078.13,
17197,14,2,17979,8649.27,
17198,198,9,11379,6100.4,962.4
17199,275,3,28006,5054.0,
17200,35,4,28037,7028.21,271.06
17201,320,8,27786,6610.51,101.63
17202,148,15,28927,9765.93,572.78
17203,351,14,18946,854.13,
17204,111,7,10276,2327.05,90.37
17205,193,6,18069,4103.65,864.97
17206,139,3,8278,352.27,
17207,50,15,27927,7655.01,993.5
17208,230,9,29030,675.86,
17209,342,5,29459,9679.85,814.48
17210,134,3,20587,3389.57,
17211,177,8,5776,135.6,773.19
17212,40,14,18816,8343.92,978.03
17213,360,15,6253,556.63,
17214,345,15,13069,7727.29,982.35
17215,267,1,1373,4146.42,
17216,104,1,22385,2978.89,
17217,72,3,22604,8776.7,654.98
17218,181,3,10374,1508.45,762.75
17219,180,4,22705,7632.24,
17220,327,15,11780,7112.84,60.87
17221,32,9,10750,3618.86,
17222,226,11,19604,7377.75,
17223,197,4,20715,2963.68,539.01
17224,117,9,14928,3160.74,979.84
17225,62,2,20833,9357.84,
17226,64,8,22524,1874.36,
17227,12,8,5393,427.26,360.47
17228,57,1,12352,3396.26,270.17
17229,250,13,12996,6757.91,215.75
17230,184,13,25604,5134.99,
17231,311,13,17428,6043.55,607.47
17232,358,2,21932,2543.02,
17233,18,13,11155,5261.52,
17234,86,14,21298,4974.43,823.72
17235,354,2,2856,8091.32,36.7
17236,182,2,21910,6372.59,
17237,159,3,29537,1225.09,
17238,185,13,23895,3838.0,
17239,129,7,26653,3193.71,571.19
17240,109,13,10410,5108.94,
17241,303,2,5404,4810.84,
17242,195,10,12870,343.72,401.83
17243,103,10,5698,2495.35,
17244,115,1,27506,3992.46,
17245,210,6,28792,6312.3,581.78
17246,53,12,7543,4556.41,
17247,291,2,19186,132.39,
17248,21,5,7164,5551.21,
17249,90,2,23598,9903.98,546.11
17250,229,2,27908,9045.02,54.26
17251,259,7,2055,9305.14,
17252,179,12,26581,8952.45,354.04
17253,355,3,6247,7310.25,597.28
17254,104,10,26272,2067.06,
17255,4,1,26282,1974.31,
17256,254,12,19918,5328.29,
17257,286,15,492,1244.84,
17258,139,3,2396,9273.19,
17259,126,9,6539,7797.22,
17260,321,7,1500,5955.17,330.42
17261,282,5,9254,6408.41,
17262,78,7,22310,5563.93,175.61
17263,210,7,18342,2491.61,502.83
17264,196,4,9594,7459.15,943.68
17265,115,4,4009,1453.19,
17266,307,7,8767,6568.55,481.69
17267,343,9,29473,5574.48,
17268,178,11,11036,3620.42,
17269,190,7,7475,6585.9,
17270,118,3,14059,3035.36,
17271,335,3,9710,3911.96,
17272,195,9,1185,4277.75,868.72
17273,255,7,23840,2018.44,
17274,324,13,15117,1536.54,
17275,139,3,10878,826.04,
17276,269,15,4756,1882.09,481.94
17277,134,8,11416,138.15,878.11
17278,186,11,29626,2608.15,999.36
17279,361,10,15385,1663.76,615.05
17280,30,9,353,7281.07,
17281,240,14,25687,8555.61,635.86
17282,343,15,29789,2373.41,
17283,109,10,21835,3496.0,809.45
17284,255,11,8041,4924.26,284.41
17285,142,2,26989,6140.61,892.66
17286,216,15,16085,7786.8,
17287,92,6,11007,4883.54,
17288,235,8,7939,4800.72,437.48
17289,98,8,3273,8571.97,128.11
17290,252,4,19020,8128.53,189.11
17291,143,6,11002,2707.43,
17292,247,14,14797,2506.61,
17293,248,15,29932,2983.6,
17294,364,15,4217,5591.07,
17295,305,8,11152,4963.08,48.07
17296,78,14,4798,1519.49,945.01
17297,316,14,26901,3260.29,346.1
17298,336,10,4438,3933.64,
17299,251,5,25786,2426.43,
17300,114,13,7758,6238.53,840.41
17301,346,9,26657,3090.22,359.09
17302,16,2,23327,3032.71,150.31
17303,153,5,7874,1115.62,421.63
17304,343,8,25901,2163.89,
17305,258,4,18082,3563.08,740.63
17306,138,11,8732,4827.0,132.58
17307,248,5,8897,1919.12,
17308,194,5,14980,3215.09,138.71
17309,154,14,25282,3643.48,
17310,125,7,12346,9321.09,
17311,29,2,16931,4879.69,
17312,34,12,1905,5262.83,
17313,105,9,3388,3278.53,
17314,52,3,3805,5852.32,
17315,255,8,16872,1541.65,478.48
17316,204,5,19349,2481.75,469.74
17317,62,15,1804,2475.63,
17318,338,12,10801,7395.21,
17319,39,13,10771,6782.88,916.97
17320,320,9,3776,3236.41,193.94
17321,84,8,5259,3940.58,360.51
17322,352,9,15664,7923.64,
17323,279,4,5086,5882.98,727.21
17324,126,11,22370,9106.53,
17325,290,7,16773,9590.37,
17326,40,15,6916,6345.1,341.85
17327,144,13,18583,3346.29,
17328,187,12,7325,4767.72,
17329,66,7,24104,2842.82,
17330,311,9,143,784.54,
17331,270,1,18337,3111.17,162.36
17332,251,5,28927,6630.27,691.14
17333,198,3,597,419.63,438.45
17334,316,1,2130,7635.73,517.66
17335,278,10,21532,3552.44,458.94
17336,327,13,19117,9619.09,
17337,260,1,3831,6283.59,
17338,203,15,9437,7122.84,
17339,365,8,27369,6730.83,172.94
17340,47,8,13814,8630.09,170.41
17341,18,12,23713,7628.45,
17342,196,5,3382,7467.85,
17343,189,11,16889,8525.84,331.9
17344,268,3,2219,7008.05,
17345,193,9,3939,973.99,978.42
17346,209,6,8960,1874.65,
17347,324,3,13091,1351.43,486.56
17348,350,2,28252,499.55,
17349,116,11,22294,8337.38,636.86
17350,227,15,29411,5232.45,
17351,306,1,7606,6732.02,
17352,206,5,24925,971.73,563.25
17353,155,11,19152,7974.48,429.73
17354,40,12,25775,9429.76,
17355,289,12,16516,1286.99,142.32
17356,197,7,8080,9330.25,269.23
17357,129,10,7372,6937.87,
17358,39,11,29958,5928.86,247.2
17359,5,1,20479,5984.02,675.67
17360,326,10,28954,8459.08,930.92
17361,223,2,20029,2799.23,
17362,119,13,8859,833.99,
17363,19,6,1129,4695.78,
17364,357,9,27361,5650.71,
17365,290,4,20420,5049.41,635.68
17366,48,4,23711,8280.48,
17367,86,15,8295,8287.24,
17368,63,9,29133,1432.85,
17369,319,14,6395,4656.86,
17370,192,11,6310,5095.97,
17371,181,15,3673,3271.29,748.88
17372,108,4,13758,8302.92,131.33
17373,135,15,21911,1750.03,308.32
17374,304,1,17550,5157.38,
17375,85,13,24922,2073.71,
17376,190,14,2376,8953.54,
17377,219,10,8381,6076.61,
17378,93,12,12889,5397.58,
17379,59,5,6000,6238.03,461.16
17380,204,9,8442,619.84,657.49
17381,177,4,14651,9488.17,
17382,164,4,15132,7943.23,265.01
17383,170,14,19188,5656.92,
17384,166,12,5230,8495.31,
17385,82,9,4350,6680.12,680.91
17386,93,8,24407,6656.11,48.23
17387,274,4,4082,1359.43,
17388,103,7,7352,9331.43,
17389,92,6,26723,1547.54,887.18
17390,116,10,22382,4022.19,993.04
17391,261,1,16615,5091.27,275.93
17392,183,3,20030,9704.82,
17393,110,1,17480,735.0,59.4
17394,300,13,22263,6666.63,548.96
17395,138,5,1429,4281.46,567.64
17396,144,4,5852,1573.15,698.59
17397,129,10,396,8554.46,993.5
17398,89,15,14849,2511.59,49.97
17399,263,1,24284,5700.64,676.04
17400,320,4,21315,8828.9,
17401,165,6,12936,6859.02,
17402,116,8,22776,870.87,
17403,315,13,29159,5612.19,
17404,334,6,6951,9267.82,
17405,254,3,10332,4916.15,
17406,174,12,13259,2111.65,758.65
17407,248,8,22011,5292.52,
17408,292,1,9517,8399.1,794.37
17409,285,3,21234,7093.37,
17410,269,11,8025,8001.82,
17411,334,10,3363,7079.79,614.75
17412,31,12,1543,6285.91,
17413,20,1,19523,1395.0,
17414,253,2,24870,9622.5,
17415,38,5,18048,3096.29,
17416,191,15,15538,8661.73,89.91
17417,137,1,22878,8062.54,914.91
17418,151,15,20173,9486.32,
17419,60,9,27774,4925.98,796.72
17420,183,7,6033,2422.19,
17421,57,12,25850,2267.98,
17422,112,13,23508,9667.84,305.11
17423,260,1,29772,5302.02,515.9
17424,195,8,25462,1605.85,700.7
17425,178,2,3034,9267.63,587.81
17426,121,3,9396,6323.64,965.48
17427,199,4,6600,3768.15,
17428,246,14,18288,4014.96,306.05
17429,302,12,25575,1462.15,
17430,146,2,29516,4662.28,
17431,104,7,26451,3408.91,
17432,346,11,29622,2812.26,
17433,127,10,20016,2993.48,228.52
17434,119,14,20500,7878.15,494.82
17435,100,15,3865,5827.01,213.99
17436,220,2,16128,388.69,895.8
17437,359,15,24309,8027.42,346.47
17438,18,12,7296,3336.33,
17439,127,9,13550,5349.51,946.78
17440,191,3,19271,5990.2,
17441,352,7,1020,3314.11,
17442,243,15,14186,8598.92,244.96
17443,185,10,12171,5366.4,433.73
17444,202,3,20650,2453.99,
17445,132,4,24992,6958.15,22.85
17446,20,10,29550,543.38,240.84
17447,50,3,16099,618.14,440.43
17448,332,2,14295,8507.62,465.05
17449,164,8,9998,2127.95,812.85
17450,85,8,19919,3069.59,848.35
17451,310,12,21949,5800.64,922.05
17452,98,6,12957,7624.14,
17453,304,13,10981,3636.65,
17454,232,8,8803,6586.82,
17455,14,1,26825,677.54,
17456,284,1,22079,3936.73,
17457,67,5,17182,6120.07,902.2
17458,193,10,13261,7762.71,
17459,10,5,27343,9695.15,
17460,214,15,7083,7836.29,
17461,216,4,18314,6134.92,821.39
17462,322,3,17127,5440.26,500.99
17463,49,8,6710,4012.58,
17464,3,10,16365,1575.69,
17465,248,14,12160,8793.81,95.01
17466,202,10,25894,829.14,962.93
17467,228,7,10404,406.63,
17468,140,3,23863,9380.21,422.17
17469,259,14,11925,8306.3,108.53
17470,25,4,14847,2538.42,854.34
17471,235,3,29918,2040.25,424.57
17472,144,10,22648,8312.28,
17473,238,15,11383,6063.39,451.52
17474,140,2,8102,2679.61,689.01
17475,74,2,12227,1189.57,285.31
17476,268,10,17776,9454.17,139.82
17477,158,11,8907,5916.42,
17478,155,13,24620,7633.31,822.87
17479,6,1,4160,1142.68,
17480,332,1,20635,1141.3,
17481,8,13,13673,6389.97,
17482,323,9,24791,4918.08,228.74
17483,43,13,17889,2231.56,
17484,163,14,29119,6293.92,
17485,216,5,13643,8644.0,
17486,266,7,19671,8010.25,796.34
17487,219,5,14847,2663.63,
17488,208,9,5784,9505.63,970.43
17489,133,3,19368,4016.95,
17490,89,15,15365,9395.05,
17491,281,5,11259,1398.78,958.65
17492,218,8,14847,2324.56,
17493,93,5,16439,8705.3,
17494,273,11,3382,7887.31,
17495,218,1,20537,6214.02,
17496,179,15,14577,4553.93,
17497,48,11,3694,8583.14,
17498,106,2,15854,9646.48,
17499,161,4,20149,9786.2,732.99
17500,338,4,17324,7344.34,984.28
17501,340,14,23581,9268.57,460.77
17502,225,1,4512,6958.51,
17503,319,15,24937,6822.95,
17504,96,9,1376,8862.54,
17505,159,4,24730,181.62,883.06
17506,111,9,13520,9646.3,
17507,132,4,4482,9856.25,316.71
17508,227,15,13504,4887.35,
17509,127,15,25243,5769.01,
17510,233,1,19734,2569.59,
17511,242,13,23618,1682.41,
17512,112,15,15232,6643.43,
17513,208,12,20755,6525.05,593.84
17514,93,3,26244,4816.48,35.74
17515,62,3,26475,1035.64,600.85
17516,178,8,12521,726.84,751.49
17517,100,8,19708,7883.29,
17518,268,10,5773,2459.03,657.42
17519,62,10,23846,9577.78,190.83
17520,211,11,4095,9470.26,
17521,129,5,10820,8867.53,
17522,195,3,19386,9983.12,336.35
17523,73,10,20378,6215.46,
17524,79,7,29820,5441.43,572.5
17525,153,11,21931,1692.07,865.69
17526,61,3,25071,3162.29,848.46
17527,276,7,19392,7108.09,
17528,148,11,24090,7895.21,888.7
17529,230,5,25011,9070.95,
17530,197,12,13136,3587.93,
17531,101,8,4193,9864.05,527.21
17532,349,3,17365,8410.6,
17533,344,6,15252,9878.61,78.75
17534,257,9,5911,2240.72,897.1
17535,187,6,19067,3225.76,240.74
17536,202,9,20570,1631.17,
17537,42,6,8990,4932.28,605.31
17538,37,11,16039,9815.74,848.94
17539,218,6,22499,3476.61,
17540,237,4,18429,3600.7,
17541,124,8,15014,2353.76,853.61
17542,354,8,20238,375.04,832.89
17543,129,10,10534,3765.77,577.04
17544,305,7,24785,2780.81,
17545,212,10,24308,3218.05,
17546,252,12,1987,881.81,
17547,154,15,21047,4948.72,828.57
17548,258,9,16972,6296.76,
17549,288,9,23766,7555.07,
17550,18,3,17158,5310.48,
17551,151,5,2082,4093.3,910.12
17552,188,1,9455,3224.09,390.87
17553,135,11,16245,3028.42,
17554,59,1,26546,8271.96,47.96
17555,31,15,1997,1885.98,
17556,166,6,7098,244.23,12.06
17557,135,9,3706,7062.08,
17558,51,10,16156,7981.88,566.32
17559,15,15,22361,4087.0,26.05
17560,67,9,3606,6356.31,479.28
17561,321,14,15960,6486.98,842.98
17562,162,5,25727,6903.92,
17563,9,5,22640,2241.19,
17564,200,2,7467,1033.36,
17565,122,6,15368,7474.54,795.93
17566,115,3,21879,4265.67,426.63
17567,25,5,4913,416.73,299.18
17568,350,5,24556,7410.29,
17569,96,14,5357,2514.51,
17570,344,15,23235,6469.6,
17571,30,15,23880,4608.33,247.78
17572,110,10,20255,9225.46,608.84
17573,338,14,6180,2038.09,39.43
17574,165,5,14333,3237.7,
17575,192,15,8081,6894.97,150.86
17576,28,2,10988,6138.35,640.05
17577,251,10,17751,4221.84,454.22
17578,353,1,29384,9617.19,
17579,302,11,23286,752.29,121.6
17580,230,11,20785,7593.36,
17581,22,2,21599,9443.99,
17582,2,1,4623,2011.45,348.6
17583,362,3,3904,3438.44,573.25
17584,233,10,7709,1096.06,629.59
17585,351,8,24017,8039.42,352.05
17586,271,10,19368,3229.62,17.92
17587,227,6,3677,5273.59,877.46
17588,160,4,17409,4857.05,
17589,218,8,26546,3753.89,578.82
17590,103,4,21947,6277.25,
17591,312,12,29415,1479.52,
17592,83,13,4061,9192.43,
17593,143,6,29689,7267.0,
17594,15,12,22338,8190.49,
17595,283,9,28637,4104.46,73.59
17596,365,5,17,5660.53,12.21
17597,315,3,20183,6917.12,
17598,24,3,18094,1970.34,
17599,358,1,6610,2964.03,
17600,19,12,11133,6288.9,268.82
17601,123,7,6143,9215.73,856.42
17602,181,3,2753,4602.23,224.72
17603,284,1,5266,9224.55,564.63
17604,212,12,4807,5231.76,
17605,13,7,6677,8697.24,
17606,227,2,25946,9614.83,351.38
17607,221,12,20499,7746.26,89.87
17608,194,11,3921,6738.67,49.69
17609,39,15,19938,8629.76,628.99
17610,191,10,11728,9594.48,868.78
17611,295,7,21158,9743.46,276.0
17612,234,11,12637,3941.61,
17613,261,4,23371,1264.37,583.85
17614,100,15,28033,8901.42,
17615,154,14,14313,7721.83,257.26
17616,259,10,20206,8107.93,
17617,172,3,8968,2119.05,
17618,187,5,14231,5764.25,
17619,303,15,3030,9561.9,720.49
17620,164,13,3082,8049.26,
17621,207,2,5111,1936.54,89.38
17622,189,12,5578,8308.6,694.09
17623,332,9,15468,9878.42,
17624,187,3,25619,9989.1,176.55
17625,12,2,6707,1968.97,
17626,94,7,27365,9788.95,
17627,63,1,29311,8211.72,
17628,322,6,4201,3813.86,
17629,23,2,12614,7099.91,
17630,318,5,5281,7163.13,
17631,219,8,18860,2160.64,455.78
17632,280,7,18761,1427.62,
17633,96,10,1353,428.63,
17634,62,1,29864,2079.07,394.18
17635,212,11,9580,9884.1,
17636,209,7,24699,625.42,805.22
17637,135,7,28328,8350.2,533.78
17638,243,12,8159,6631.15,
17639,142,13,11748,2373.05,
17640,45,7,26474,2306.66,718.19
17641,172,8,28375,4853.37,833.57
17642,221,5,23717,7848.64,
17643,42,15,29351,3870.04,
17644,22,13,23512,4077.23,
17645,194,1,29223,5134.41,228.73
17646,35,11,24184,7069.21,
17647,157,9,4309,3813.49,
17648,262,6,6890,7405.42,211.59
17649,106,15,15865,6150.75,
17650,301,7,11108,6535.22,
17651,166,1,8813,7450.15,
17652,288,13,13278,8984.69,
17653,120,5,13950,4240.36,
17654,349,15,13691,478.49,888.76
17655,112,14,25810,6613.68,390.99
17656,229,12,6656,847.71,796.24
17657,101,13,20648,7049.8,803.43
17658,78,2,29529,4139.7,
17659,9,11,11607,4951.73,408.65
17660,237,7,28156,8583.41,
17661,346,5,13634,4356.54,
17662,217,13,11671,2286.78,575.08
17663,69,10,16786,7810.72,973.59
17664,240,8,14006,5125.24,279.61
17665,150,10,18826,326.27,
17666,113,2,28106,7671.02,444.91
17667,149,14,26660,2934.31,219.48
17668,329,12,15557,4287.67,814.02
17669,37,12,3639,1686.31,
17670,212,8,1510,8967.38,
17671,130,12,25670,8095.75,561.16
17672,252,6,17937,9688.73,707.0
17673,1,4,167,8333.9,419.25
17674,321,1,4161,2138.79,
17675,155,7,18780,7977.09,
17676,34,2,26496,6145.01,688.21
17677,68,2,29355,9694.52,271.62
17678,340,5,23584,7780.08,520.86
17679,100,5,12088,4276.47,
17680,168,8,11258,7083.71,
17681,307,11,21689,2644.14,
17682,170,12,29549,8049.67,846.54
17683,291,8,15564,1867.65,
17684,93,6,6889,5235.11,
17685,214,6,2172,2426.01,722.66
17686,330,6,27999,9250.26,414.56
17687,323,7,22609,4620.58,
17688,76,13,29513,1984.63,
17689,118,7,28839,8646.08,96.21
17690,22,7,1077,8178.2,628.54
17691,349,14,18033,1199.1,
17692,242,13,9587,2918.93,401.19
17693,271,15,29744,6809.8,152.76
17694,343,15,12605,3789.76,189.95
17695,321,1,23423,748.76,957.73
17696,152,10,19019,7577.63,
17697,245,13,421,661.03,
17698,232,13,23002,3681.96,
17699,304,10,7486,2805.33,
17700,91,9,12532,9495.14,948.52
17701,247,11,15133,7094.0,
17702,363,9,21417,7278.01,
17703,22,6,17346,572.2,
17704,348,1,24696,5624.65,
17705,105,7,18812,1018.26,
17706,28,15,18203,5621.93,
17707,18,2,10049,3282.24,
17708,22,14,24575,7009.57,719.51
17709,296,8,1251,7287.51,
17710,76,5,10302,1709.44,431.12
17711,263,15,24307,7355.17,
17712,163,7,11916,4768.79,
17713,236,3,4115,5823.29,865.69
17714,280,8,24506,2692.06,907.13
17715,22,12,342,2271.6,
17716,146,8,18076,4069.96,740.05
17717,27,1,9825,1434.3,
17718,167,9,11286,6345.31,665.91
17719,51,7,24204,748.09,
17720,352,13,8048,9890.21,327.22
17721,59,12,8887,1792.6,
17722,266,5,18714,7543.94,996.56
17723,271,12,23159,7017.07,895.51
17724,329,2,17719,4439.48,
17725,332,2,23667,8165.14,
17726,253,11,28125,8296.85,
17727,308,8,19643,5809.66,
17728,351,12,6379,6688.02,
17729,314,10,23082,1470.64,577.54
17730,30,10,26464,6583.72,151.14
17731,153,9,23740,5266.35,746.94
17732,305,8,14697,1557.15,
17733,222,15,12584,1721.07,
17734,38,11,3036,743.25,
17735,343,11,9014,1420.93,
17736,96,2,8568,8123.39,127.57
17737,331,4,4932,3061.85,723.89
17738,273,1,29193,9956.38,706.99
17739,288,13,10312,8030.27,760.58
17740,297,11,421,5532.7,229.13
17741,335,4,7848,9225.04,
17742,33,6,4290,1233.47,
17743,259,4,28133,9327.06,
17744,176,14,19068,661.77,
17745,65,1,4333,299.15,
17746,228,11,1763,6229.86,
17747,353,1,21782,3115.54,
17748,152,4,10429,8610.13,574.47
17749,249,13,13050,9463.89,367.18
17750,98,9,26739,4169.94,554.59
17751,353,4,16035,192.47,394.02
17752,260,7,20541,8526.19,41.2
17753,321,10,22233,1660.2,
17754,341,5,13377,8251.92,
17755,259,3,10082,3754.47,
17756,344,8,22251,4794.32,
17757,331,10,20338,1429.34,795.51
17758,236,5,13367,1170.17,200.89
17759,294,3,12541,1078.47,
17760,136,6,7224,1658.69,
17761,13,8,24593,9380.3,48.01
17762,89,1,17476,1751.75,
17763,87,11,7057,8126.63,
17764,140,9,29682,5389.08,779.46
17765,122,7,13413,771.33,892.11
17766,286,11,23567,9551.16,294.45
17767,60,14,10670,8136.48,
17768,190,12,2983,8639.42,448.52
17769,348,1,831,158.33,
17770,230,6,2325,7283.24,219.98
17771,265,3,4492,3667.47,981.7
17772,202,3,24803,4143.17,736.88
17773,53,5,25691,1733.51,436.25
17774,304,12,9215,8200.46,265.79
17775,184,13,1746,600.48,723.94
