balance_id,date_id,account_id,opening_balance,closing_balance,average_balance
14473,144,27020,2709.73,1423.58,2066.65
14474,287,21656,2159.31,2348.61,2253.96
14475,243,26027,2523.46,3582.49,3052.97
14476,255,4193,661.12,2922.49,1791.8
14477,34,16820,1861.0,3650.67,2755.84
14478,162,18378,282.34,1055.55,668.94
14479,226,4308,655.88,1153.1,904.49
14480,245,7105,2833.59,5578.46,4206.02
14481,332,25639,3518.87,3452.23,3485.55
14482,238,18577,3427.67,2427.06,2927.36
14483,10,27632,2866.23,1206.45,2036.34
14484,90,7771,2615.03,1110.11,1862.57
14485,223,17977,2363.06,4290.85,3326.95
14486,116,29591,1532.88,2659.2,2096.04
14487,281,14319,1475.19,4222.9,2849.05
14488,28,24590,2538.45,326.7,1432.57
14489,242,9295,211.61,3383.85,1797.73
14490,285,13861,1435.44,609.71,1022.58
14491,73,2774,638.1,3110.98,1874.54
14492,256,26818,3340.3,1618.61,2479.45
14493,141,19818,861.62,189.0,525.31
14494,352,4269,65.33,2851.21,1458.27
14495,224,25378,474.07,2942.48,1708.28
14496,80,28936,3764.15,1734.25,2749.2
14497,144,6553,3742.46,1638.25,2690.36
14498,243,24581,1103.1,4249.74,2676.42
14499,7,15352,2199.84,4447.63,3323.74
14500,231,17886,1407.87,1694.65,1551.26
14501,235,22276,1494.36,1281.6,1387.98
14502,131,10450,1587.86,2748.54,2168.2
14503,339,14411,1503.45,1376.06,1439.76
14504,136,29335,4962.57,132.3,2547.43
14505,363,11778,3276.57,3532.63,3404.6
14506,14,23925,2012.29,1953.8,1983.05
14507,244,24144,2309.17,1919.44,2114.31
14508,165,26793,5036.35,1174.6,3105.48
14509,35,21239,130.11,616.79,373.45
14510,51,27138,1897.79,2220.34,2059.07
14511,113,23056,104.63,2222.64,1163.63
14512,108,11760,1340.59,1054.67,1197.63
14513,308,26056,2822.72,1380.61,2101.66
14514,62,16548,920.15,2310.15,1615.15
14515,131,2031,421.88,1513.86,967.87
14516,245,22308,608.02,2565.34,1586.68
14517,58,8280,387.03,2322.65,1354.84
14518,178,11755,1504.87,2851.35,2178.11
14519,205,16253,830.91,4304.39,2567.65
14520,213,25963,1867.78,3147.38,2507.58
14521,135,3983,3425.01,914.36,2169.68
14522,157,6744,2502.5,3154.48,2828.49
14523,313,1104,1252.01,1817.38,1534.7
14524,361,28903,2523.43,2760.26,2641.85
14525,219,24943,1086.14,4631.47,2858.81
14526,290,28526,2813.74,2402.59,2608.16
14527,321,24910,2267.14,1640.97,1954.05
14528,176,5835,1477.56,598.41,1037.98
14529,294,27478,3928.49,1146.58,2537.53
14530,109,11705,861.13,2005.33,1433.23
14531,219,14525,131.82,302.65,217.23
14532,213,10856,4066.78,4754.69,4410.73
14533,233,15983,882.04,2937.17,1909.61
14534,85,6045,4463.46,572.83,2518.14
14535,331,13356,2859.28,1309.83,2084.56
14536,347,1986,869.76,934.21,901.99
14537,122,13155,3110.23,2348.42,2729.32
14538,84,8706,1119.46,1469.38,1294.42
14539,211,9253,2539.73,3943.38,3241.56
14540,335,24472,1723.59,2063.51,1893.55
14541,79,27138,3274.89,2743.47,3009.18
14542,25,8320,4172.59,1378.6,2775.6
14543,146,23138,2433.58,2187.69,2310.64
14544,63,19549,2740.94,2988.37,2864.65
14545,337,21155,935.57,1519.63,1227.6
14546,170,12189,1422.49,4313.26,2867.88
14547,288,6794,1609.75,1417.15,1513.45
14548,308,4270,1854.77,2002.57,1928.67
14549,187,13451,1265.75,710.44,988.1
14550,51,15128,1992.22,218.79,1105.51
14551,44,22453,2034.71,1439.89,1737.3
14552,249,28430,179.92,3922.63,2051.28
14553,334,12402,2389.95,190.18,1290.06
14554,141,3232,2245.31,1249.24,1747.28
14555,174,22316,1910.59,2749.49,2330.04
14556,227,12469,958.93,1980.32,1469.62
14557,68,21318,4340.75,2326.86,3333.81
14558,7,8091,2372.79,808.92,1590.86
14559,307,17802,3199.97,1561.45,2380.71
14560,293,19103,1483.72,92.88,788.3
14561,302,24157,1287.28,1710.7,1498.99
14562,282,16476,3196.32,3110.23,3153.28
14563,64,28267,2185.31,1339.41,1762.36
14564,170,9381,2454.26,170.06,1312.16
14565,51,275,1222.48,3327.99,2275.23
14566,141,10565,1793.0,2117.51,1955.26
14567,156,17318,3941.35,596.25,2268.8
14568,44,12288,2892.63,1948.5,2420.57
14569,138,17737,718.1,1482.29,1100.19
14570,342,1842,1336.22,2643.09,1989.66
14571,335,14846,2876.91,3171.68,3024.3
14572,186,27674,2204.43,1802.03,2003.23
14573,30,2286,1877.4,122.55,999.98
14574,144,5684,3664.48,3865.81,3765.14
14575,314,21889,3276.11,523.84,1899.98
14576,260,497,818.72,2025.17,1421.95
14577,209,2774,1090.53,2540.54,1815.53
14578,168,10474,4411.02,705.43,2558.23
14579,339,11710,4225.2,3264.53,3744.86
14580,214,2210,2679.74,2650.05,2664.89
14581,251,23511,2685.59,1953.18,2319.39
14582,120,3205,1624.96,600.55,1112.76
14583,177,10700,3017.96,449.1,1733.53
14584,154,13878,2711.32,2255.66,2483.49
14585,316,5145,858.27,2362.62,1610.44
14586,88,16026,599.09,2098.94,1349.02
14587,324,23428,2238.5,2459.96,2349.23
14588,155,23291,2390.44,469.63,1430.04
14589,155,27827,1017.59,3692.3,2354.95
14590,306,4941,3513.85,2088.46,2801.15
14591,176,2090,2780.75,2997.18,2888.97
14592,290,11386,2116.55,3017.26,2566.91
14593,39,29789,1542.41,1047.39,1294.9
14594,131,2212,3618.76,2885.15,3251.95
14595,46,24866,751.31,3461.77,2106.54
14596,114,5307,2564.97,2041.27,2303.12
14597,305,17843,1829.52,1566.16,1697.84
14598,129,18860,3241.26,263.69,1752.48
14599,44,17254,2172.59,1176.62,1674.61
14600,338,11395,2654.82,1729.46,2192.14
14601,86,8466,839.15,3161.93,2000.54
14602,88,11062,352.04,2551.99,1452.01
14603,164,11198,1055.71,3034.37,2045.04
14604,208,16052,2262.82,1429.9,1846.36
14605,363,20870,3194.52,171.0,1682.76
14606,53,330,1858.29,324.19,1091.24
14607,174,22573,2525.94,1352.62,1939.28
14608,236,17467,2567.93,5616.74,4092.34
14609,203,29825,2868.91,787.18,1828.04
14610,75,27930,897.61,679.11,788.36
14611,246,22104,2010.16,2830.28,2420.22
14612,321,29763,1869.34,2982.49,2425.91
14613,135,27340,1942.08,823.57,1382.83
14614,361,2519,536.29,5214.78,2875.53
14615,241,25850,551.56,318.82,435.19
14616,137,10499,2844.53,1785.36,2314.95
14617,288,13611,4977.09,6466.68,5721.89
14618,138,21476,1322.46,2338.15,1830.31
14619,216,10975,1448.95,4926.75,3187.85
14620,279,1047,2955.43,1561.53,2258.48
14621,105,10952,1626.63,3849.95,2738.29
14622,52,4663,1426.88,1403.41,1415.14
14623,67,22224,2007.56,2380.23,2193.89
14624,235,230,3457.16,2420.67,2938.91
14625,79,17178,1232.49,1812.0,1522.24
14626,306,24141,2789.2,76.82,1433.01
14627,152,27071,268.73,1615.4,942.07
14628,54,24591,1210.95,2787.71,1999.33
14629,116,22073,4021.76,2046.62,3034.19
14630,21,12974,3778.76,421.55,2100.16
14631,72,25838,3573.7,171.06,1872.38
14632,337,5350,3251.6,1160.88,2206.24
14633,72,3632,1678.37,325.83,1002.1
14634,335,23026,2009.6,3292.87,2651.23
14635,266,425,2035.27,2314.73,2175.0
14636,347,29934,2667.93,4693.39,3680.66
14637,154,18748,2043.0,2117.53,2080.27
14638,31,29770,2528.68,1684.71,2106.69
14639,217,4851,2366.17,185.51,1275.84
14640,110,1666,3999.53,2810.44,3404.99
14641,327,4278,301.44,2572.44,1436.94
14642,272,11019,2391.14,2230.26,2310.7
14643,97,13940,4935.42,660.38,2797.9
14644,310,14144,3661.97,2019.76,2840.86
14645,185,25091,3033.25,3552.44,3292.85
14646,361,16713,3247.72,3418.55,3333.14
14647,248,25653,3496.52,4305.87,3901.19
14648,110,26471,1762.28,3301.08,2531.68
14649,43,9833,2260.58,1310.74,1785.66
14650,352,29432,2126.24,930.83,1528.53
14651,99,27108,2331.88,712.01,1521.95
14652,301,7426,971.57,4224.34,2597.95
14653,192,12854,1796.62,3871.69,2834.15
14654,361,8704,1901.13,3570.66,2735.89
14655,353,28123,4960.89,428.42,2694.66
14656,29,11291,2757.37,5182.34,3969.86
14657,86,5939,2496.34,3191.72,2844.03
14658,283,29265,2842.49,2785.12,2813.8
14659,198,26298,1368.06,3333.41,2350.73
14660,227,25535,972.15,2849.03,1910.59
14661,307,2032,2696.21,4523.31,3609.76
14662,50,9718,1942.73,821.92,1382.33
14663,118,22741,1418.09,358.99,888.54
14664,258,15541,2249.08,3104.03,2676.56
14665,43,7319,1678.12,1007.3,1342.71
14666,176,20606,3022.36,1262.07,2142.22
14667,231,22785,2275.26,1522.69,1898.98
14668,72,7567,2206.69,929.79,1568.24
14669,216,7500,875.11,1962.58,1418.85
14670,220,2062,4104.56,4974.63,4539.6
14671,209,21399,2251.77,968.81,1610.29
14672,104,4751,2392.13,3215.1,2803.61
14673,194,10820,163.98,3332.36,1748.17
14674,287,3675,964.08,1844.97,1404.53
14675,205,10468,862.26,3895.31,2378.78
14676,201,7321,3044.59,1083.33,2063.96
14677,200,14136,4481.07,740.27,2610.67
14678,165,16713,1219.21,444.7,831.96
14679,102,1571,4232.93,1267.42,2750.18
14680,67,24596,1597.02,150.33,873.67
14681,201,9866,2351.44,3370.86,2861.15
14682,89,24747,777.2,3691.72,2234.46
14683,29,17381,2098.75,1873.58,1986.16
14684,267,5275,3660.41,63.38,1861.89
14685,171,12969,1009.14,1233.68,1121.41
14686,365,14990,1511.1,1444.12,1477.61
14687,159,24078,2479.3,1228.33,1853.82
14688,7,15896,1356.43,720.96,1038.7
14689,307,25677,555.66,4001.12,2278.39
14690,284,12944,1269.14,347.7,808.42
14691,96,24286,364.59,2519.43,1442.01
14692,237,25283,121.76,2955.96,1538.86
14693,64,15617,3215.24,1534.29,2374.76
14694,279,10902,3728.46,1985.76,2857.11
14695,45,13406,182.0,675.32,428.66
14696,172,21307,3824.35,1920.87,2872.61
14697,273,9264,1506.84,3405.4,2456.12
14698,231,2305,1941.88,2554.9,2248.39
14699,244,19107,838.08,233.8,535.94
14700,150,21494,1313.9,2373.69,1843.8
14701,291,1613,2253.72,4294.68,3274.2
14702,6,5656,19.29,1522.87,771.08
14703,249,7065,2786.79,1759.11,2272.95
14704,263,1081,445.0,2963.45,1704.22
14705,139,11111,3588.89,2008.88,2798.89
14706,343,3233,1817.14,3063.41,2440.28
14707,152,21229,1873.16,2311.76,2092.46
14708,89,22998,1927.04,2989.53,2458.28
14709,121,4499,3073.71,2389.2,2731.45
14710,308,10157,5193.05,2725.17,3959.11
14711,359,12130,386.17,4749.68,2567.93
14712,30,11490,701.13,3171.46,1936.3
14713,38,11558,2381.07,1967.95,2174.51
14714,139,23203,822.08,1431.72,1126.9
14715,139,4596,302.33,1380.56,841.44
14716,127,19926,2874.87,4663.89,3769.38
14717,265,16846,986.17,1591.65,1288.91
14718,364,13863,1403.48,1534.58,1469.03
14719,10,7433,5680.81,2468.52,4074.66
14720,283,6022,584.6,1832.75,1208.67
14721,22,27124,1785.83,3156.06,2470.94
14722,219,3025,981.05,1936.65,1458.85
14723,147,18572,2954.03,1794.16,2374.1
14724,139,11275,2645.61,2347.55,2496.58
14725,365,10385,402.94,1255.96,829.45
14726,248,22014,2034.96,1978.67,2006.82
14727,79,6238,2685.72,2569.86,2627.79
14728,88,21770,2093.1,2948.83,2520.97
14729,195,22347,4173.41,3842.22,4007.81
14730,97,25359,2511.46,2998.0,2754.73
14731,270,20956,462.18,3297.34,1879.76
14732,267,5588,2117.24,4650.84,3384.04
14733,364,10034,3676.92,3187.59,3432.26
14734,308,12066,3515.28,606.83,2061.06
14735,338,24081,3404.37,399.52,1901.94
14736,30,24985,696.74,358.86,527.8
14737,72,10498,788.67,43.12,415.89
14738,16,10612,5758.03,256.66,3007.34
14739,133,5344,477.45,625.08,551.26
14740,107,14536,3650.3,857.53,2253.91
14741,109,29497,1183.68,2330.77,1757.22
14742,244,2315,785.22,848.19,816.71
14743,107,13693,652.15,1415.8,1033.97
14744,285,23625,1553.84,864.02,1208.93
14745,311,12319,2864.75,3841.05,3352.9
14746,364,1860,1979.09,1911.46,1945.28
14747,262,21701,3822.21,2797.15,3309.68
14748,307,10843,872.99,592.18,732.59
14749,10,8449,744.77,3503.38,2124.07
14750,168,14908,2844.28,771.22,1807.75
14751,55,10723,3079.45,3359.79,3219.62
14752,352,17871,1552.0,4239.16,2895.58
14753,216,1694,2473.93,1824.64,2149.28
14754,281,11239,1411.7,1982.66,1697.18
14755,346,17352,4703.72,557.04,2630.38
14756,192,22102,4034.31,367.85,2201.08
14757,311,9877,1952.68,2398.35,2175.51
14758,10,7182,4816.8,2147.13,3481.97
14759,113,25779,1655.25,3115.84,2385.55
14760,349,25548,2452.58,3832.35,3142.47
14761,181,4009,4363.41,3590.77,3977.09
14762,68,2808,2502.57,3011.97,2757.27
14763,93,31,858.9,3765.78,2312.34
14764,324,8410,4710.67,313.39,2512.03
14765,300,16572,1707.8,2343.9,2025.85
14766,204,1461,3841.39,2357.82,3099.61
14767,224,26752,522.02,127.45,324.74
14768,241,14101,2404.53,3140.28,2772.41
14769,290,7810,2016.43,1686.75,1851.59
14770,323,15155,1434.69,4879.87,3157.28
14771,257,10225,3213.9,4513.4,3863.65
14772,95,21644,2983.23,4757.0,3870.11
14773,206,16687,1703.88,2118.65,1911.27
14774,177,25089,1940.75,1127.29,1534.02
14775,41,23300,138.69,2638.21,1388.45
14776,5,12698,2014.95,2777.87,2396.41
14777,251,17514,2092.31,1712.14,1902.22
14778,358,28028,1208.65,2823.65,2016.15
14779,142,10011,84.92,295.39,190.16
14780,270,21103,1841.21,254.88,1048.05
14781,213,27293,2045.44,2217.99,2131.72
14782,99,16644,264.65,1298.6,781.62
14783,118,22533,3404.55,2355.11,2879.83
14784,25,4785,6575.79,332.77,3454.28
14785,249,22455,1971.81,1151.55,1561.68
14786,290,21570,2640.88,1069.42,1855.15
14787,339,9963,1403.74,3223.64,2313.69
14788,82,20541,1004.11,1157.47,1080.79
14789,219,15754,198.53,2270.21,1234.37
14790,175,6733,1246.95,2007.12,1627.03
14791,275,4198,3849.57,3138.11,3493.84
14792,95,21437,2355.89,112.0,1233.94
14793,15,9001,2369.85,1278.81,1824.33
14794,118,14897,3856.55,344.83,2100.69
14795,284,14470,446.67,1602.55,1024.61
14796,320,6782,1146.95,1335.96,1241.45
14797,19,22036,2406.09,1617.99,2012.04
14798,339,4885,1600.49,579.51,1090.0
14799,71,3424,1592.32,3668.95,2630.63
14800,204,23664,2732.45,2695.67,2714.06
14801,42,11777,970.47,1636.89,1303.68
14802,146,25204,893.71,3193.5,2043.61
14803,295,6355,2255.96,2427.84,2341.9
14804,47,11921,997.85,3326.59,2162.22
14805,153,27785,622.43,988.58,805.5
14806,351,858,1520.88,3776.87,2648.88
14807,360,7919,988.42,669.23,828.83
14808,209,20469,1075.8,3216.25,2146.03
14809,4,20933,4363.17,3648.9,4006.03
14810,302,10260,2357.16,2942.15,2649.65
14811,244,19123,3098.74,844.66,1971.7
14812,349,20363,2325.58,2419.78,2372.68
14813,24,13930,1111.3,530.83,821.07
14814,229,20043,153.1,834.76,493.93
14815,253,9394,882.0,4081.32,2481.66
14816,170,29665,3384.79,736.79,2060.79
14817,180,160,350.52,991.58,671.05
14818,36,28600,3909.3,2979.04,3444.17
14819,182,2553,1016.97,980.73,998.85
14820,94,8848,1486.57,5152.28,3319.42
14821,122,755,2621.7,3265.37,2943.53
14822,77,2203,3327.55,3052.75,3190.15
14823,311,6509,1344.09,2235.67,1789.88
14824,315,27630,2343.95,1344.35,1844.15
14825,273,18398,1135.42,121.46,628.44
14826,231,18168,76.02,2997.38,1536.7
14827,105,947,4570.83,1543.94,3057.39
14828,18,8333,2388.33,1824.05,2106.19
14829,153,4897,1785.02,1556.69,1670.86
14830,341,27267,3913.89,448.95,2181.42
14831,100,21404,1158.58,1925.71,1542.14
14832,171,5667,2217.78,4985.38,3601.58
14833,120,29151,5226.5,916.42,3071.46
14834,329,24260,4985.46,2946.41,3965.93
14835,193,28020,2334.88,2008.57,2171.72
14836,224,998,4405.65,2917.17,3661.41
14837,323,26698,2014.25,2900.48,2457.36
14838,71,5496,1790.87,2099.62,1945.24
14839,161,25342,1154.01,3909.13,2531.57
14840,202,29600,1153.65,1320.26,1236.95
14841,260,10754,3682.81,1589.0,2635.9
14842,223,16213,4276.49,2226.08,3251.28
14843,43,21785,873.26,1128.62,1000.94
14844,302,25029,1658.16,2087.72,1872.94
14845,327,2376,2570.69,4265.99,3418.34
14846,224,11614,6.49,200.18,103.34
14847,338,13098,1984.25,1849.81,1917.03
14848,131,24641,1085.22,2808.08,1946.65
14849,84,17691,2966.03,2348.48,2657.26
14850,5,5470,1582.59,1756.56,1669.57
14851,311,15164,1316.72,2374.72,1845.72
14852,61,19538,248.91,107.09,178.0
14853,40,18489,2552.61,1049.31,1800.96
14854,50,6784,254.05,494.54,374.3
14855,151,3185,1089.83,182.65,636.24
14856,72,27763,2847.67,1230.92,2039.3
14857,339,26990,4117.16,2020.67,3068.91
14858,295,8469,2487.8,4523.31,3505.56
14859,151,6738,1755.4,438.77,1097.09
14860,199,21002,1248.89,3166.96,2207.93
14861,139,2254,1523.26,2675.99,2099.62
14862,110,11442,1121.81,2883.86,2002.84
14863,229,27447,403.4,2125.86,1264.63
14864,258,22805,309.5,3213.52,1761.51
14865,1,10893,1905.79,2705.01,2305.4
14866,186,7037,3280.64,4308.42,3794.53
14867,322,26744,4255.49,3729.27,3992.38
14868,5,14015,4214.39,1433.52,2823.95
14869,288,6143,2479.88,4096.0,3287.94
14870,43,13455,1333.25,3905.76,2619.51
14871,319,14559,2069.57,1705.9,1887.74
14872,173,8746,1412.49,2351.29,1881.89
14873,180,2659,1176.83,1572.0,1374.41
14874,134,13748,1326.89,4657.89,2992.39
14875,130,13348,465.53,1097.62,781.57
14876,319,20530,1558.96,2091.68,1825.32
14877,346,12709,1712.34,1800.23,1756.28
14878,50,19498,3474.93,3944.09,3709.51
14879,362,1494,816.63,1321.88,1069.26
14880,291,18756,2775.21,664.02,1719.62
14881,39,7109,3910.59,2352.51,3131.55
14882,183,22888,3791.41,1302.71,2547.06
14883,221,9687,1243.22,2894.36,2068.79
14884,203,20394,2887.59,2399.14,2643.36
14885,317,1764,1106.62,1346.06,1226.34
14886,56,25809,2645.54,4344.77,3495.16
14887,87,16260,1623.99,1888.58,1756.28
14888,15,10625,3149.06,1564.58,2356.82
14889,189,25072,3336.55,3827.6,3582.07
14890,64,2148,2770.4,1614.09,2192.24
14891,26,25096,1669.79,1577.89,1623.84
14892,311,26339,2032.67,2795.34,2414.01
14893,156,17414,872.48,3855.57,2364.03
14894,209,21935,1296.82,1309.52,1303.17
14895,12,27214,2960.8,1894.38,2427.59
14896,225,26367,2117.06,2244.21,2180.64
14897,23,18541,2460.76,1691.79,2076.28
14898,40,24316,514.68,2259.01,1386.85
14899,229,11401,3211.11,5344.24,4277.68
14900,167,15334,2098.11,5479.19,3788.65
14901,59,18560,6129.61,3095.21,4612.41
14902,231,28727,2536.81,1468.56,2002.68
14903,75,8524,3102.26,654.46,1878.36
14904,57,2031,2288.01,3443.85,2865.93
14905,352,9706,3868.25,3116.38,3492.32
14906,216,19433,787.3,1620.86,1204.08
14907,274,19729,1927.2,5659.37,3793.28
14908,170,391,4087.16,1408.98,2748.07
14909,264,3453,3242.31,183.79,1713.05
14910,123,29794,452.57,1312.36,882.46
14911,246,14769,800.5,5277.87,3039.18
14912,142,10051,3292.45,1091.98,2192.22
14913,115,21087,2218.53,2923.54,2571.03
14914,213,916,2498.96,1358.39,1928.68
14915,289,23970,2118.48,4345.66,3232.07
14916,51,9286,576.48,3499.64,2038.06
14917,68,22942,3145.21,413.62,1779.41
14918,158,5242,2299.02,3347.92,2823.47
14919,77,29593,2863.86,44.36,1454.11
14920,157,8358,3584.8,541.12,2062.96
14921,361,24359,271.35,872.98,572.16
14922,85,7765,1282.93,3652.56,2467.74
14923,335,15311,1838.59,1087.71,1463.15
14924,326,17465,544.37,1092.17,818.27
14925,117,1401,1920.16,522.64,1221.4
14926,91,3954,2846.4,2586.33,2716.36
14927,280,29622,3267.72,1571.02,2419.37
14928,267,22932,6.84,1838.87,922.85
14929,330,5756,2902.73,2799.54,2851.14
14930,112,3080,2055.73,4008.69,3032.21
14931,241,6575,4013.97,4785.01,4399.49
14932,222,3886,2984.06,3098.14,3041.1
14933,183,25471,1369.75,825.59,1097.67
14934,14,11172,1734.04,2718.56,2226.3
14935,55,13355,2038.16,498.75,1268.45
14936,175,17811,2385.55,1279.76,1832.66
14937,112,19054,2486.71,2081.04,2283.88
14938,129,5433,212.7,994.26,603.48
14939,227,21560,4165.42,5364.59,4765.01
14940,169,12487,4573.11,2475.98,3524.55
14941,47,13265,1371.31,3813.25,2592.28
14942,258,14716,385.43,5202.36,2793.89
14943,294,24954,1774.05,1530.99,1652.52
14944,262,1367,3327.79,2961.95,3144.87
14945,134,5781,2822.07,978.68,1900.38
14946,24,25747,1996.89,5051.52,3524.21
14947,333,28960,2911.42,2779.85,2845.64
14948,269,21754,1378.27,1417.22,1397.74
14949,170,27397,1050.37,1284.13,1167.25
14950,163,26191,3071.52,1993.26,2532.39
14951,257,8389,3899.79,1478.12,2688.95
14952,221,5995,1225.62,1768.82,1497.22
14953,300,2908,2171.98,7258.51,4715.24
14954,14,17187,92.28,2747.03,1419.66
14955,331,28333,2182.4,410.94,1296.67
14956,337,11152,2388.88,1544.09,1966.49
14957,212,2079,1583.77,2383.13,1983.45
14958,145,20826,905.31,1829.96,1367.63
14959,26,13157,377.68,2725.12,1551.4
14960,97,9627,3554.48,2802.47,3178.47
14961,80,2493,2169.23,3153.31,2661.27
14962,80,29280,4179.94,1017.92,2598.93
14963,16,23871,1464.79,3311.81,2388.3
14964,353,21358,3468.69,2855.33,3162.01
14965,208,2235,881.27,2039.82,1460.55
14966,336,27996,52.88,3744.4,1898.64
14967,229,10664,740.41,535.02,637.71
14968,35,16269,5142.15,3624.14,4383.14
14969,219,2831,2583.81,2052.06,2317.93
14970,260,16566,2493.13,2260.98,2377.06
14971,322,17299,2882.34,3206.0,3044.17
14972,251,4309,3599.25,1242.99,2421.12
14973,105,6898,437.8,493.91,465.86
14974,284,16122,3737.0,2380.28,3058.64
14975,300,29172,1743.43,2128.1,1935.76
14976,319,19542,1489.35,684.88,1087.12
14977,275,6380,954.46,1936.64,1445.55
14978,361,20830,1491.69,1781.65,1636.67
14979,94,5625,410.91,1642.89,1026.9
14980,101,10396,1486.09,3401.57,2443.83
14981,30,19475,1563.02,1671.97,1617.49
14982,300,22897,1388.09,3660.98,2524.53
14983,299,18947,3272.61,2469.61,2871.11
14984,141,29316,1381.16,43.41,712.29
14985,166,17644,84.39,1851.11,967.75
14986,198,19077,2206.64,984.35,1595.49
14987,228,15772,1364.52,163.69,764.11
14988,110,28063,4145.91,2717.63,3431.77
14989,289,3599,2666.32,1601.9,2134.11
14990,317,28291,348.23,3916.64,2132.43
14991,150,26094,1902.23,1223.16,1562.7
14992,313,23356,2756.02,2118.52,2437.27
14993,196,5353,2249.17,956.99,1603.08
14994,276,15136,1457.92,381.7,919.81
14995,276,13554,1798.86,3258.62,2528.74
14996,86,22799,2392.0,2773.84,2582.92
14997,193,26640,125.49,816.41,470.95
14998,84,28592,814.71,2974.83,1894.77
14999,100,25404,634.17,3345.91,1990.04
15000,159,1157,111.36,1575.26,843.31
15001,22,9647,716.53,4246.66,2481.59
15002,146,15440,2807.57,1925.1,2366.34
15003,315,21597,3401.94,49.11,1725.53
15004,267,3194,4154.75,2449.62,3302.18
15005,276,22048,1299.48,3619.8,2459.64
15006,35,13782,25.87,2275.94,1150.9
15007,9,186,1160.54,3351.94,2256.24
15008,237,22639,1608.64,2032.04,1820.34
15009,115,8309,225.96,1601.15,913.56
15010,279,21086,1205.92,1053.56,1129.74
15011,48,12046,300.7,1424.54,862.62
15012,206,24528,2616.96,1475.32,2046.14
15013,194,28615,2917.91,1738.62,2328.26
15014,194,21849,900.27,3528.48,2214.38
15015,111,12616,683.82,2966.58,1825.2
15016,307,858,10.04,1309.39,659.72
15017,192,12335,5312.0,884.75,3098.38
15018,339,6897,579.53,1182.3,880.91
15019,152,19834,953.52,4279.12,2616.32
