loan_id,loan_type,loan_amount,interest_rate
15790,Personal,46557.21,4.9
15791,Auto,13714.5,4.27
15792,Mortgage,15170.33,5.07
15793,Auto,40410.56,2.6
15794,Student,29275.73,2.87
15795,Student,47691.54,4.91
15796,Personal,47619.6,1.07
15797,Auto,13544.99,3.74
15798,Mortgage,40649.44,4.61
15799,Student,32831.9,2.74
15800,Mortgage,38959.26,4.4
15801,Student,14720.84,1.88
15802,Mortgage,19504.25,3.33
15803,Mortgage,10349.65,3.84
15804,Student,43892.83,3.73
15805,Mortgage,44441.99,3.93
15806,Student,47206.9,1.88
15807,Student,14151.69,3.83
15808,Personal,15519.83,1.3
15809,Personal,35811.74,1.22
15810,Personal,37445.87,1.99
15811,Personal,37405.19,2.93
15812,Personal,25386.61,1.4
15813,Personal,2232.87,4.23
15814,Student,4279.27,1.61
15815,Mortgage,41090.52,4.51
15816,Student,4462.53,1.11
15817,Student,49143.01,1.47
15818,Student,49025.71,4.18
15819,Mortgage,22482.91,3.13
15820,Personal,33553.3,3.45
15821,Auto,2160.5,4.9
15822,Auto,40153.98,4.73
15823,Auto,33436.05,3.94
15824,Mortgage,11597.56,3.27
15825,Personal,21510.22,1.18
15826,Mortgage,25585.21,4.27
15827,Student,2793.66,1.86
15828,Mortgage,31595.38,5.71
15829,Student,40770.09,2.47
15830,Personal,19875.72,2.16
15831,Student,43897.81,3.56
15832,Mortgage,18159.03,3.23
15833,Mortgage,42077.95,5.44
15834,Personal,45193.27,3.89
15835,Mortgage,36522.43,4.44
15836,Student,18400.83,4.62
15837,Student,46352.25,4.9
15838,Mortgage,32694.27,3.66
15839,Student,1349.0,3.3
15840,Personal,13840.42,1.32
15841,Personal,2238.41,2.09
15842,Personal,20478.02,4.37
15843,Personal,29974.01,4.22
15844,Auto,38839.62,2.53
15845,Personal,33719.56,2.03
15846,Student,5920.88,4.82
15847,Mortgage,43475.15,3.88
15848,Auto,39602.06,2.3
15849,Auto,26088.93,1.55
15850,Auto,21330.85,1.92
15851,Personal,45046.35,2.42
15852,Personal,19704.69,3.18
15853,Auto,12166.48,3.87
15854,Personal,17033.87,2.68
15855,Mortgage,18799.25,5.21
15856,Personal,35385.2,4.16
15857,Student,24865.27,3.49
15858,Auto,23257.74,2.68
15859,Auto,40548.23,2.68
15860,Auto,19709.46,4.07
15861,Student,44512.38,2.76
15862,Personal,6980.12,3.93
15863,Mortgage,22796.76,5.37
15864,Auto,5958.71,1.93
15865,Auto,4050.48,4.17
15866,Student,21016.45,2.96
15867,Student,31304.25,3.31
15868,Personal,35049.4,2.84
15869,Personal,13285.35,2.81
15870,Mortgage,8831.1,5.61
15871,Auto,5494.85,2.63
15872,Mortgage,2128.37,3.73
15873,Student,1095.7,2.45
15874,Personal,39192.6,2.3
15875,Mortgage,39645.6,4.82
15876,Auto,18434.37,4.24
15877,Auto,20125.56,4.78
15878,Mortgage,1467.92,4.93
15879,Personal,14245.14,3.54
15880,Mortgage,8945.82,5.64
15881,Student,25098.68,3.57
15882,Mortgage,14352.72,3.27
15883,Auto,29665.58,4.83
15884,Auto,3701.1,2.65
15885,Personal,11743.24,3.59
15886,Auto,4456.16,1.85
15887,Student,9883.53,1.96
15888,Student,20547.72,1.69
15889,Personal,5742.86,4.73
15890,Student,45208.85,3.09
15891,Mortgage,13367.1,4.12
15892,Personal,42587.28,2.43
15893,Auto,8778.1,4.64
15894,Auto,42832.95,1.46
15895,Mortgage,15913.8,3.87
15896,Auto,40520.5,4.68
15897,Personal,23524.2,3.38
15898,Student,16266.41,4.98
15899,Auto,36535.66,2.28
15900,Personal,12790.61,4.68
15901,Student,30650.14,1.23
15902,Mortgage,40941.39,5.63
15903,Personal,36002.21,2.36
15904,Mortgage,24745.69,4.48
15905,Mortgage,46406.91,4.28
15906,Personal,13749.69,1.86
15907,Mortgage,24072.33,5.53
15908,Student,44318.08,2.1
15909,Auto,48762.14,2.86
15910,Student,23507.32,3.38
15911,Student,48349.22,1.41
15912,Personal,29452.04,2.24
15913,Auto,34393.65,3.76
15914,Student,43081.28,3.24
15915,Auto,29751.05,1.53
15916,Personal,3525.54,1.77
15917,Mortgage,19559.82,5.04
15918,Student,29966.19,2.15
15919,Auto,6041.72,2.1
15920,Auto,7906.5,1.62
15921,Student,49939.15,2.88
15922,Mortgage,35932.15,5.19
15923,Student,6407.37,2.54
15924,Mortgage,8245.16,3.64
15925,Auto,29031.62,4.08
15926,Mortgage,26963.57,3.93
15927,Personal,42879.46,1.68
15928,Mortgage,22297.97,3.62
15929,Personal,4674.85,3.84
15930,Student,21239.26,2.56
15931,Mortgage,6786.81,3.04
15932,Personal,15624.95,2.26
15933,Mortgage,14391.49,4.59
15934,Personal,7322.32,1.61
15935,Personal,35423.28,3.75
15936,Mortgage,20343.75,4.76
15937,Mortgage,9210.28,4.82
15938,Personal,9580.78,4.2
15939,Auto,30005.76,4.57
15940,Student,16328.34,1.12
15941,Personal,35640.92,4.73
15942,Mortgage,40399.47,4.1
15943,Auto,47076.67,4.01
15944,Personal,48975.26,2.76
15945,Mortgage,2766.96,4.29
15946,Auto,42797.81,2.53
15947,Personal,17532.51,1.43
15948,Mortgage,33809.15,4.33
15949,Student,28735.34,4.1
15950,Mortgage,6942.2,5.46
15951,Student,49071.99,2.45
15952,Student,29434.08,4.03
15953,Mortgage,5035.04,5.02
15954,Mortgage,47085.85,5.23
15955,Mortgage,19226.65,3.59
15956,Student,3779.54,2.09
15957,Mortgage,46895.79,3.41
15958,Student,19776.52,4.79
15959,Mortgage,42568.53,3.61
15960,Personal,16147.82,3.82
15961,Student,5929.19,2.77
15962,Personal,24448.07,1.87
15963,Student,43439.45,4.24
15964,Student,28590.34,3.84
15965,Student,21604.5,2.05
15966,Student,22384.9,3.34
15967,Student,5914.16,4.24
15968,Personal,44528.71,3.81
15969,Personal,36213.16,2.31
15970,Student,24220.04,2.78
15971,Mortgage,18803.61,4.98
15972,Student,10991.01,4.48
15973,Auto,28390.32,4.84
15974,Personal,25624.4,4.08
15975,Auto,20216.45,4.17
15976,Auto,38030.59,4.41
15977,Student,19831.99,2.15
15978,Personal,31159.7,1.54
15979,Mortgage,13338.03,4.39
15980,Mortgage,32500.98,3.72
15981,Auto,41554.65,4.96
15982,Personal,23926.38,4.77
15983,Mortgage,22271.9,5.96
15984,Mortgage,20201.83,5.68
15985,Student,47227.53,4.92
15986,Auto,43567.84,1.38
15987,Mortgage,8963.43,3.66
15988,Auto,40737.04,4.1
15989,Personal,19606.34,1.04
15990,Personal,13107.67,2.92
15991,Mortgage,48475.7,4.32
15992,Student,29061.67,4.42
15993,Student,26635.85,4.79
15994,Auto,2751.57,1.71
15995,Mortgage,25946.48,5.36
15996,Auto,13236.21,3.21
15997,Student,36805.17,4.16
15998,Personal,42337.69,2.25
15999,Auto,10372.45,2.5
16000,Student,26957.67,4.11
16001,Mortgage,15840.69,3.6
16002,Student,43912.85,4.3
16003,Auto,42504.17,1.55
16004,Personal,12085.22,4.41
16005,Personal,13240.11,4.16
16006,Auto,5829.37,3.37
16007,Auto,12946.85,1.35
16008,Mortgage,1887.63,5.79
16009,Personal,22084.96,2.81
16010,Personal,49556.21,2.89
16011,Personal,47617.09,2.01
16012,Student,33680.23,3.0
16013,Auto,37097.4,3.85
16014,Mortgage,3048.86,5.74
16015,Personal,33233.32,2.29
16016,Student,48490.56,2.76
16017,Auto,28911.97,2.94
16018,Auto,45794.73,4.54
16019,Student,3118.85,4.17
16020,Personal,2418.52,2.05
16021,Student,9866.48,1.05
16022,Mortgage,45765.33,3.44
16023,Mortgage,13180.24,4.83
16024,Personal,26920.33,2.03
16025,Auto,10553.62,3.84
16026,Personal,16237.96,3.97
16027,Personal,13896.23,2.52
16028,Auto,38744.72,2.9
16029,Student,40743.12,3.1
16030,Personal,41982.03,3.2
16031,Student,31792.21,4.04
16032,Mortgage,27434.65,4.08
16033,Mortgage,30196.95,5.08
16034,Student,26282.24,4.51
16035,Mortgage,43891.45,3.58
16036,Student,4900.35,4.85
16037,Mortgage,13798.52,4.55
16038,Student,17155.97,2.25
16039,Personal,42877.76,3.46
16040,Personal,16647.98,4.71
16041,Personal,13911.63,2.9
16042,Student,39824.8,3.83
16043,Personal,31170.56,4.64
16044,Auto,9456.02,2.89
16045,Mortgage,46858.17,3.69
16046,Student,32978.11,4.71
16047,Auto,13444.21,3.05
16048,Mortgage,23608.18,5.36
16049,Student,34377.12,1.48
16050,Auto,14457.27,2.1
16051,Mortgage,3788.3,4.28
16052,Auto,8400.29,4.27
16053,Student,5400.75,2.41
16054,Personal,13852.76,4.61
16055,Student,15770.32,4.43
16056,Student,9582.01,3.94
16057,Student,15826.67,4.55
16058,Auto,32531.56,4.38
16059,Mortgage,46459.02,3.88
16060,Personal,14953.08,4.74
16061,Mortgage,28961.18,3.15
16062,Mortgage,20850.18,4.03
16063,Auto,13349.45,1.62
16064,Student,10626.76,2.05
16065,Auto,10943.0,3.52
16066,Student,36414.42,3.22
16067,Personal,20829.05,4.29
16068,Mortgage,30351.26,3.92
16069,Student,19550.93,1.22
16070,Auto,14007.21,3.87
16071,Mortgage,23409.6,5.94
16072,Personal,6065.45,2.06
16073,Personal,37753.23,1.66
16074,Student,33382.96,2.66
16075,Personal,37761.67,1.83
16076,Personal,24217.81,3.13
16077,Personal,33489.62,2.45
16078,Student,7232.12,1.18
16079,Student,23028.87,3.56
16080,Student,28095.23,2.24
16081,Auto,20570.05,2.96
16082,Personal,2999.2,3.56
16083,Mortgage,28659.84,5.31
16084,Auto,21078.46,1.06
16085,Personal,47111.68,1.41
16086,Personal,42354.89,1.76
16087,Auto,3206.74,3.26
16088,Auto,44395.2,2.32
16089,Auto,34809.89,2.2
16090,Student,17540.22,4.39
16091,Auto,35917.19,1.47
16092,Student,30385.6,3.87
16093,Auto,47658.92,1.75
16094,Personal,20167.21,4.25
16095,Personal,47888.69,2.43
16096,Student,4117.52,2.32
16097,Student,44954.7,2.66
16098,Personal,38578.88,3.08
16099,Personal,22188.62,2.58
16100,Student,19042.74,2.02
16101,Student,15370.66,1.12
16102,Personal,8936.19,3.73
16103,Student,25122.26,1.57
16104,Mortgage,12673.7,4.83
16105,Auto,34714.08,2.83
16106,Personal,21249.26,2.11
16107,Mortgage,37988.58,3.09
16108,Student,45523.81,3.93
16109,Mortgage,18273.11,5.79
16110,Student,14586.12,3.43
16111,Personal,4785.53,4.31
16112,Student,44536.04,2.18
16113,Student,21398.11,2.07
16114,Auto,29978.3,1.85
16115,Student,26201.99,2.9
16116,Auto,24249.96,2.31
16117,Student,16875.36,2.58
16118,Student,49588.48,3.8
16119,Auto,47160.21,4.18
16120,Student,7248.83,2.39
16121,Student,11575.1,2.84
16122,Student,20685.54,5.0
16123,Student,23326.47,3.02
16124,Personal,10874.99,1.58
16125,Personal,9374.8,2.69
16126,Mortgage,41272.24,4.69
16127,Student,39960.13,1.24
16128,Student,6008.23,3.81
16129,Mortgage,13896.26,3.7
16130,Auto,20621.33,4.7
16131,Personal,44038.26,2.84
16132,Auto,31016.1,1.33
16133,Student,36466.71,4.63
16134,Mortgage,10940.33,4.3
16135,Student,3383.57,2.37
16136,Personal,34939.5,2.09
16137,Auto,37140.5,1.23
16138,Personal,34648.64,4.91
16139,Personal,28760.53,1.61
16140,Auto,38386.0,1.81
16141,Mortgage,45497.7,3.43
16142,Auto,15859.17,4.48
16143,Personal,48074.17,4.49
16144,Personal,22901.03,3.28
16145,Auto,48860.05,1.79
16146,Mortgage,39669.09,4.73
16147,Mortgage,48874.58,4.5
16148,Personal,19296.82,1.04
16149,Mortgage,11625.25,4.39
16150,Personal,25492.61,4.24
16151,Student,21401.27,3.98
16152,Mortgage,6714.58,5.49
16153,Mortgage,4455.6,3.1
16154,Auto,8244.63,2.96
16155,Personal,47938.06,4.34
16156,Personal,30926.1,2.52
16157,Auto,36580.22,1.97
16158,Mortgage,13614.67,4.55
16159,Mortgage,27860.96,4.43
16160,Personal,10556.53,2.74
16161,Mortgage,28446.75,5.65
16162,Personal,20804.41,3.25
16163,Auto,15707.18,1.15
16164,Auto,11857.1,4.45
16165,Mortgage,19457.1,5.48
16166,Student,12004.79,1.68
16167,Auto,3821.4,4.08
16168,Student,10168.02,4.56
16169,Student,4993.61,2.19
16170,Auto,34335.64,1.7
16171,Mortgage,3668.37,4.7
16172,Auto,42403.34,3.02
16173,Personal,31890.27,4.19
16174,Personal,8834.56,4.28
16175,Student,36574.08,1.91
16176,Personal,35233.33,2.68
16177,Mortgage,30191.72,5.64
16178,Auto,37322.61,1.52
16179,Mortgage,42086.09,3.3
16180,Mortgage,43265.73,3.94
16181,Auto,16290.08,2.87
16182,Auto,8472.12,4.7
16183,Auto,40497.18,1.11
16184,Mortgage,24900.78,4.54
16185,Student,18866.39,4.0
16186,Mortgage,6083.26,3.82
16187,Student,14967.96,4.53
16188,Personal,37889.94,3.69
16189,Student,21506.65,4.67
16190,Student,6507.27,4.32
16191,Mortgage,1879.68,5.77
16192,Student,46348.92,2.27
16193,Student,13346.09,3.82
16194,Personal,40061.33,4.46
16195,Auto,27504.97,4.03
16196,Student,21275.87,4.75
16197,Student,17125.34,2.07
16198,Student,41039.67,3.55
16199,Personal,6750.27,4.77
16200,Personal,34765.48,2.36
16201,Auto,6901.63,3.14
16202,Auto,35603.93,3.8
16203,Student,26132.49,1.53
16204,Personal,13786.97,1.3
16205,Mortgage,6338.29,3.55
16206,Mortgage,15512.14,4.14
16207,Auto,20636.32,4.29
16208,Student,28840.73,4.61
16209,Mortgage,32435.12,5.59
16210,Student,15689.11,1.95
16211,Mortgage,10631.24,4.92
16212,Mortgage,49172.34,4.85
16213,Auto,22292.56,2.11
16214,Student,27421.78,3.95
16215,Mortgage,41253.09,4.63
16216,Personal,38369.76,1.8
16217,Student,20974.5,2.71
16218,Auto,8921.54,1.97
16219,Mortgage,8007.23,3.61
16220,Mortgage,3132.55,5.56
16221,Student,25630.77,3.63
16222,Mortgage,46007.28,5.11
16223,Mortgage,2929.99,5.03
16224,Student,2318.75,3.28
16225,Personal,35719.85,3.43
16226,Mortgage,24965.36,4.77
16227,Student,11170.64,3.87
16228,Auto,43583.75,1.28
16229,Mortgage,6234.29,3.82
16230,Student,24949.0,1.24
16231,Mortgage,22524.29,5.02
16232,Auto,25827.86,4.95
16233,Mortgage,41292.87,4.66
16234,Auto,49023.28,2.3
16235,Student,31668.58,4.19
16236,Personal,40511.94,3.17
16237,Auto,4176.53,3.23
16238,Personal,38947.83,3.54
16239,Personal,18789.46,3.2
16240,Auto,13994.5,4.95
16241,Mortgage,15975.14,4.4
16242,Student,1918.24,3.97
16243,Student,4264.36,3.55
16244,Personal,12567.86,1.4
16245,Auto,38140.71,4.69
16246,Auto,40703.45,2.51
16247,Personal,16274.22,2.54
16248,Mortgage,42038.36,3.72
16249,Personal,21476.9,1.23
16250,Auto,25476.86,3.03
16251,Auto,49159.29,3.91
16252,Auto,13423.05,4.32
16253,Auto,42126.67,4.76
16254,Auto,8400.27,2.75
16255,Mortgage,34905.8,5.22
16256,Mortgage,20666.8,5.06
16257,Personal,1989.26,4.1
16258,Mortgage,11547.34,5.65
16259,Auto,26567.68,4.99
16260,Student,11817.97,2.56
16261,Student,19774.54,1.31
16262,Personal,39606.01,1.96
16263,Mortgage,28758.62,3.83
16264,Auto,42201.37,1.74
16265,Personal,17372.07,3.5
16266,Student,2108.71,2.49
16267,Mortgage,4165.38,4.6
16268,Personal,2862.7,3.92
16269,Auto,41326.24,2.04
16270,Auto,16991.65,1.05
16271,Mortgage,48939.16,4.47
16272,Student,46566.98,3.57
16273,Auto,17549.67,1.77
16274,Student,16209.79,4.07
16275,Student,11196.64,2.98
16276,Auto,41344.81,1.46
16277,Mortgage,38293.15,3.06
16278,Student,6464.52,4.37
16279,Mortgage,38190.73,3.23
16280,Mortgage,45671.15,5.63
16281,Mortgage,8448.43,5.12
16282,Student,31462.57,3.77
16283,Mortgage,43496.81,5.97
16284,Mortgage,40362.13,4.0
16285,Student,14441.2,3.18
16286,Personal,41363.3,2.34
16287,Personal,36373.08,4.17
16288,Student,12478.63,1.22
16289,Personal,48268.5,3.01
16290,Auto,31019.25,2.9
16291,Auto,6779.56,4.97
16292,Personal,17718.31,4.45
16293,Personal,48012.12,4.33
16294,Auto,30931.3,3.32
16295,Mortgage,47569.72,4.64
16296,Personal,34371.24,4.96
16297,Auto,38898.32,2.18
16298,Auto,19573.76,2.31
16299,Personal,8756.52,2.12
16300,Student,5723.87,2.79
16301,Auto,30563.62,3.2
16302,Auto,30851.48,4.9
16303,Auto,23081.44,4.91
16304,Personal,13010.99,4.22
16305,Mortgage,13202.19,3.2
16306,Student,31415.42,3.2
16307,Personal,36213.19,2.19
16308,Mortgage,44618.09,4.54
16309,Mortgage,37362.02,4.5
16310,Auto,40264.13,3.91
16311,Personal,43365.98,1.77
16312,Mortgage,9775.06,5.44
16313,Auto,16276.38,1.94
16314,Mortgage,19509.99,4.08
16315,Auto,2088.32,2.82
16316,Student,2501.82,1.26
16317,Personal,28614.88,4.49
16318,Student,34757.28,5.0
16319,Personal,10479.23,1.02
16320,Personal,17446.41,1.36
16321,Student,12261.3,3.24
16322,Mortgage,35586.82,5.98
16323,Mortgage,39021.42,5.28
16324,Mortgage,40814.25,5.89
16325,Student,24306.02,4.4
16326,Mortgage,45581.85,5.5
16327,Personal,40484.52,2.68
16328,Student,6790.0,1.07
16329,Mortgage,35432.29,5.13
16330,Personal,36015.9,3.37
16331,Mortgage,5504.55,4.79
16332,Personal,46178.9,1.18
16333,Mortgage,1411.07,5.99
16334,Mortgage,22662.71,5.98
16335,Student,43370.98,2.63
16336,Auto,2155.04,2.18
16337,Auto,47535.46,4.21
16338,Student,37397.09,3.89
16339,Auto,14738.25,2.51
16340,Student,48140.72,1.77
16341,Personal,29704.79,3.08
16342,Mortgage,20274.21,4.49
16343,Auto,3816.22,1.86
16344,Auto,2786.92,4.51
16345,Auto,26931.61,2.35
16346,Auto,11466.07,3.24
16347,Student,17108.51,4.24
16348,Personal,20287.25,3.29
16349,Auto,7504.75,2.56
16350,Personal,42117.35,3.03
16351,Mortgage,49128.3,5.12
16352,Mortgage,39245.71,3.89
16353,Student,26522.83,4.05
16354,Auto,26873.72,4.65
16355,Student,35321.46,2.3
16356,Student,43695.72,1.41
16357,Auto,26468.71,2.54
16358,Mortgage,42776.05,4.55
16359,Personal,23023.09,1.34
16360,Student,1568.65,1.81
16361,Student,42583.15,4.98
16362,Auto,36060.85,1.97
16363,Auto,2023.88,3.75
16364,Auto,4806.44,4.59
16365,Personal,4011.02,4.41
16366,Student,17721.19,2.6
16367,Personal,15163.68,2.77
16368,Personal,9809.62,4.28
16369,Mortgage,10934.3,3.75
16370,Auto,38995.05,1.78
16371,Auto,45013.69,1.31
16372,Personal,45028.91,1.5
16373,Auto,31504.91,2.49
16374,Auto,48768.52,4.27
16375,Mortgage,7106.13,5.42
16376,Auto,25296.59,2.33
16377,Student,40562.67,3.36
16378,Mortgage,45149.94,3.84
16379,Personal,18480.38,3.65
16380,Student,15590.35,4.89
16381,Student,26821.25,3.96
16382,Auto,9571.88,1.45
16383,Mortgage,11687.06,3.72
16384,Student,10332.67,3.3
16385,Personal,9372.85,1.52
16386,Mortgage,7777.87,5.68
16387,Student,42369.7,3.38
16388,Auto,44791.07,3.72
16389,Mortgage,47991.06,3.38
16390,Personal,20746.33,4.23
16391,Auto,7865.56,4.21
16392,Mortgage,1260.1,5.05
16393,Mortgage,34299.34,4.83
16394,Mortgage,5532.93,3.46
16395,Personal,3442.46,4.93
16396,Student,20929.87,2.66
16397,Student,22517.35,2.45
16398,Student,18410.93,1.51
16399,Mortgage,37883.94,5.17
16400,Student,37170.67,1.67
16401,Student,49796.4,2.88
16402,Auto,12304.8,3.99
16403,Auto,28699.68,1.76
16404,Auto,4445.06,2.42
16405,Mortgage,43161.02,4.83
16406,Personal,43561.59,3.25
16407,Mortgage,14760.07,5.15
16408,Auto,14497.54,3.75
16409,Student,23523.86,4.81
16410,Auto,37560.8,1.59
16411,Mortgage,31042.31,4.73
16412,Personal,10094.41,1.08
16413,Auto,15646.13,4.96
16414,Student,31923.64,2.59
16415,Auto,39092.26,1.41
16416,Mortgage,10854.51,5.94
16417,Student,49217.62,4.16
16418,Student,33624.34,1.66
16419,Student,23669.34,1.87
16420,Personal,14526.41,3.18
16421,Personal,15326.52,4.35
16422,Student,14634.77,3.0
16423,Student,21789.92,3.28
16424,Auto,39778.27,3.77
16425,Personal,19340.22,4.72
16426,Student,4941.16,1.45
16427,Mortgage,30181.41,3.16
16428,Personal,38599.95,1.34
16429,Auto,46779.86,3.15
16430,Student,3455.58,2.83
16431,Student,48312.64,1.37
16432,Student,26117.31,3.15
16433,Personal,14335.45,2.36
16434,Personal,44629.31,4.23
16435,Mortgage,13137.07,5.72
16436,Mortgage,8748.22,5.86
16437,Auto,47529.75,1.59
16438,Mortgage,35264.99,5.11
16439,Personal,11423.3,4.61
16440,Student,17999.71,4.13
16441,Personal,15744.1,1.95
16442,Mortgage,34739.43,4.9
16443,Student,25708.17,1.84
16444,Auto,37018.55,4.32
16445,Auto,16655.75,4.39
16446,Student,10545.36,2.62
16447,Personal,11439.94,1.94
16448,Auto,17181.73,4.01
16449,Personal,20978.17,4.6
16450,Auto,6193.05,4.21
16451,Student,17357.21,3.24
16452,Auto,36447.3,3.01
16453,Mortgage,29639.57,4.17
16454,Auto,38417.43,2.57
16455,Auto,2200.28,3.62
16456,Personal,39715.74,1.35
16457,Personal,24821.73,1.1
16458,Mortgage,5345.86,5.38
16459,Mortgage,37565.38,3.38
16460,Auto,49499.96,4.63
16461,Mortgage,23507.53,4.55
16462,Auto,3770.1,3.09
16463,Auto,3318.48,3.15
16464,Auto,6869.73,3.25
16465,Auto,8274.24,1.75
16466,Mortgage,22149.02,3.39
16467,Auto,7721.44,1.4
16468,Auto,45778.07,3.82
16469,Student,40708.68,4.48
16470,Personal,40170.23,3.69
16471,Student,42724.6,2.79
16472,Student,7574.96,2.91
16473,Mortgage,14241.64,4.74
16474,Personal,3137.7,4.36
16475,Auto,3975.45,1.04
16476,Mortgage,7172.59,3.24
16477,Auto,19726.08,4.01
16478,Auto,21156.89,4.53
16479,Auto,38687.52,1.48
16480,Personal,36463.75,3.16
16481,Mortgage,14442.23,4.3
16482,Student,36846.11,3.58
16483,Student,34290.26,2.68
16484,Personal,4583.95,3.24
16485,Mortgage,2037.02,3.96
16486,Auto,45900.79,3.13
16487,Student,35697.99,1.66
16488,Student,23070.96,2.05
16489,Mortgage,49568.6,5.32
16490,Personal,32078.63,1.72
16491,Auto,34758.64,4.93
16492,Auto,36565.51,2.27
16493,Personal,34650.84,4.43
16494,Mortgage,5056.58,3.76
16495,Auto,41583.12,2.5
16496,Mortgage,47498.67,5.73
16497,Personal,38875.92,4.24
16498,Personal,11313.83,2.19
16499,Auto,2922.66,1.54
16500,Student,43715.85,3.7
16501,Auto,4663.84,3.4
16502,Auto,12340.45,3.8
16503,Auto,45654.47,1.28
16504,Student,43418.79,3.73
16505,Auto,11642.24,2.16
16506,Student,8903.67,3.82
16507,Mortgage,12288.45,3.2
16508,Student,35690.0,1.83
16509,Student,45294.0,4.72
16510,Student,41618.19,2.68
16511,Auto,43682.74,1.77
16512,Mortgage,2864.66,4.3
16513,Mortgage,10158.61,5.94
16514,Mortgage,23043.28,5.36
16515,Auto,5890.47,1.47
16516,Mortgage,8201.15,4.94
16517,Personal,6942.6,2.6
16518,Student,14468.56,1.4
16519,Student,8177.02,4.81
16520,Personal,34835.7,4.01
16521,Mortgage,49897.38,3.36
16522,Auto,49555.01,2.55
16523,Personal,11134.94,1.55
16524,Mortgage,19148.54,3.29
16525,Student,10861.49,4.19
16526,Auto,30813.11,2.65
16527,Auto,19584.1,1.95
16528,Personal,27692.56,1.96
16529,Student,36116.63,4.91
16530,Student,3102.26,2.16
16531,Mortgage,38445.54,5.92
16532,Personal,22692.52,2.62
16533,Student,48419.22,1.34
16534,Mortgage,13521.32,3.18
16535,Personal,9759.5,4.45
16536,Auto,43212.0,1.66
16537,Student,35074.94,2.7
16538,Personal,12805.81,1.44
16539,Personal,13394.67,2.03
16540,Personal,37783.32,4.48
16541,Student,10997.84,3.82
16542,Mortgage,3294.08,5.82
16543,Student,2148.22,1.94
16544,Personal,49825.25,1.45
16545,Student,7782.76,4.73
16546,Mortgage,3040.77,5.77
16547,Auto,21041.74,1.59
16548,Personal,18474.29,4.57
16549,Auto,31215.5,2.13
16550,Student,19825.06,3.37
16551,Auto,8408.17,3.78
16552,Personal,14145.01,2.15
16553,Student,19172.03,2.53
16554,Personal,18303.06,2.87
16555,Personal,49054.09,3.68
16556,Auto,21850.09,3.62
16557,Student,17555.02,4.78
16558,Student,29409.4,4.02
16559,Auto,32078.4,3.51
16560,Student,22600.26,1.23
16561,Personal,39522.77,3.58
16562,Mortgage,46072.34,5.82
16563,Personal,20154.75,1.26
16564,Mortgage,33706.38,5.29
16565,Student,6690.77,3.18
16566,Personal,36284.95,1.59
16567,Auto,13389.52,4.43
16568,Mortgage,21224.79,3.55
16569,Personal,26726.48,3.38
16570,Auto,47936.01,3.84
16571,Auto,33895.83,4.32
16572,Student,9406.3,2.02
16573,Auto,49391.77,4.05
16574,Auto,28091.32,4.94
16575,Auto,38352.35,1.07
16576,Student,30825.41,2.77
16577,Personal,42451.26,4.83
